time,CA_210 PINN,CB,CC_210 PINN,CD_210 PINN
1.900000000000000022e-01,4.734934568405151367e-01,2.768146991729736328e-01,2.348250150680541992e-02,3.405099269002676010e-04
2.000000000000000111e-01,4.721875786781311035e-01,2.756733894348144531e-01,2.463340759277343750e-02,3.630197606980800629e-04
2.099999999999999922e-01,4.708902835845947266e-01,2.745405733585357666e-01,2.577613294124603271e-02,3.863484598696231842e-04
2.200000000000000011e-01,4.696015715599060059e-01,2.734157741069793701e-01,2.691089361906051636e-02,4.101472441107034683e-04
2.300000000000000100e-01,4.683212041854858398e-01,2.722993195056915283e-01,2.803744003176689148e-02,4.346668720245361328e-04
2.399999999999999911e-01,4.670493602752685547e-01,2.711908817291259766e-01,2.915603667497634888e-02,4.598246887326240540e-04
2.500000000000000000e-01,4.657858610153198242e-01,2.700907289981842041e-01,3.026678413152694702e-02,4.855305887758731842e-04
2.600000000000000089e-01,4.645305871963500977e-01,2.689983844757080078e-01,3.136939555406570435e-02,5.118532571941614151e-04
2.700000000000000178e-01,4.632838964462280273e-01,2.679139375686645508e-01,3.246412426233291626e-02,5.386555567383766174e-04
2.800000000000000266e-01,4.620451927185058594e-01,2.668375670909881592e-01,3.355105966329574585e-02,5.660562310367822647e-04
2.899999999999999800e-01,4.608148336410522461e-01,2.657688856124877930e-01,3.463018685579299927e-02,5.938454996794462204e-04
2.999999999999999889e-01,4.595924615859985352e-01,2.647079825401306152e-01,3.570156544446945190e-02,6.222340743988752365e-04
3.099999999999999978e-01,4.583780765533447266e-01,2.636547088623046875e-01,3.676509112119674683e-02,6.512941326946020126e-04
3.200000000000000067e-01,4.571719169616699219e-01,2.626090645790100098e-01,3.782109916210174561e-02,6.805013399571180344e-04
3.300000000000000155e-01,4.559735059738159180e-01,2.615709006786346436e-01,3.886938095092773438e-02,7.103695534169673920e-04
3.400000000000000244e-01,4.547831416130065918e-01,2.605403065681457520e-01,3.991018980741500854e-02,7.405166979879140854e-04
3.500000000000000333e-01,4.536004662513732910e-01,2.595169246196746826e-01,4.094335436820983887e-02,7.711485959589481354e-04
3.599999999999999867e-01,4.524254798889160156e-01,2.585009038448333740e-01,4.196920245885848999e-02,8.021255489438772202e-04
3.699999999999999956e-01,4.512582421302795410e-01,2.574920654296875000e-01,4.298742115497589111e-02,8.336114697158336639e-04
3.800000000000000044e-01,4.500987529754638672e-01,2.564904987812042236e-01,4.399850964546203613e-02,8.653565309941768646e-04
3.900000000000000133e-01,4.489467144012451172e-01,2.554959058761596680e-01,4.500222206115722656e-02,8.975958917289972305e-04
4.000000000000000222e-01,4.478022456169128418e-01,2.545083165168762207e-01,4.599861055612564087e-02,9.300699457526206970e-04
4.100000000000000311e-01,4.466650485992431641e-01,2.535276710987091064e-01,4.698780924081802368e-02,9.629111737012863159e-04
4.199999999999999845e-01,4.455352425575256348e-01,2.525538206100463867e-01,4.796978831291198730e-02,9.962331969290971756e-04
4.299999999999999933e-01,4.444127678871154785e-01,2.515868544578552246e-01,4.894487559795379639e-02,1.029688399285078049e-03
4.400000000000000022e-01,4.432974457740783691e-01,2.506264746189117432e-01,4.991279542446136475e-02,1.063676550984382629e-03
4.500000000000000111e-01,4.421893954277038574e-01,2.496726214885711670e-01,5.087368190288543701e-02,1.097693340852856636e-03
4.600000000000000200e-01,4.410883188247680664e-01,2.487253844738006592e-01,5.182767659425735474e-02,1.132234930992126465e-03
4.700000000000000289e-01,4.399943947792053223e-01,2.477847635746002197e-01,5.277486145496368408e-02,1.166952075436711311e-03
4.799999999999999822e-01,4.389074444770812988e-01,2.468504309654235840e-01,5.371515452861785889e-02,1.201968523673713207e-03
4.899999999999999911e-01,4.378272891044616699e-01,2.459223270416259766e-01,5.464863032102584839e-02,1.237362972460687160e-03
5.000000000000000000e-01,4.367540478706359863e-01,2.450006008148193359e-01,5.557560920715332031e-02,1.272873952984809875e-03
5.100000000000000089e-01,4.356875419616699219e-01,2.440849542617797852e-01,5.649570375680923462e-02,1.308781560510396957e-03
5.200000000000000178e-01,4.346275925636291504e-01,2.431754469871520996e-01,5.740931630134582520e-02,1.344946678727865219e-03
5.300000000000000266e-01,4.335744976997375488e-01,2.422719299793243408e-01,5.831641703844070435e-02,1.381234847940504551e-03
5.400000000000000355e-01,4.325279593467712402e-01,2.413743734359741211e-01,5.921694636344909668e-02,1.417955034412443638e-03
5.500000000000000444e-01,4.314880371093750000e-01,2.404827177524566650e-01,6.011119484901428223e-02,1.454637851566076279e-03
5.600000000000000533e-01,4.304544329643249512e-01,2.395969033241271973e-01,6.099901348352432251e-02,1.491773058660328388e-03
5.700000000000000622e-01,4.294272661209106445e-01,2.387167811393737793e-01,6.188040971755981445e-02,1.529133063741028309e-03
5.799999999999999600e-01,4.284063577651977539e-01,2.378422915935516357e-01,6.275562196969985962e-02,1.566795865073800087e-03
5.899999999999999689e-01,4.273917675018310547e-01,2.369734942913055420e-01,6.362466514110565186e-02,1.604478922672569752e-03
5.999999999999999778e-01,4.263833761215209961e-01,2.361101806163787842e-01,6.448751688003540039e-02,1.642485731281340122e-03
6.099999999999999867e-01,4.253812432289123535e-01,2.352524101734161377e-01,6.534437835216522217e-02,1.680684159509837627e-03
6.199999999999999956e-01,4.243852496147155762e-01,2.344000041484832764e-01,6.619507819414138794e-02,1.719173742458224297e-03
6.300000000000000044e-01,4.233951568603515625e-01,2.335529327392578125e-01,6.703975796699523926e-02,1.757858903147280216e-03
6.400000000000000133e-01,4.224112033843994141e-01,2.327111363410949707e-01,6.787862628698348999e-02,1.796641387045383453e-03
6.500000000000000222e-01,4.214332699775695801e-01,2.318747043609619141e-01,6.871172040700912476e-02,1.835693139582872391e-03
6.600000000000000311e-01,4.204608798027038574e-01,2.310432195663452148e-01,6.953886896371841431e-02,1.875041984021663666e-03
6.700000000000000400e-01,4.194948077201843262e-01,2.302170693874359131e-01,7.036018371582031250e-02,1.914523309096693993e-03
6.800000000000000488e-01,4.185343384742736816e-01,2.293958365917205811e-01,7.117586582899093628e-02,1.954154344275593758e-03
6.900000000000000577e-01,4.175793528556823730e-01,2.285795509815216064e-01,7.198584079742431641e-02,1.994079444557428360e-03
7.000000000000000666e-01,4.166303873062133789e-01,2.277681827545166016e-01,7.279030978679656982e-02,2.034181496128439903e-03
7.099999999999999645e-01,4.156868457794189453e-01,2.269617617130279541e-01,7.358915358781814575e-02,2.074471674859523773e-03
7.199999999999999734e-01,4.147490859031677246e-01,2.261601686477661133e-01,7.438255101442337036e-02,2.115045674145221710e-03
7.299999999999999822e-01,4.138168096542358398e-01,2.253633737564086914e-01,7.517056912183761597e-02,2.155573572963476181e-03
7.399999999999999911e-01,4.128898978233337402e-01,2.245711982250213623e-01,7.595313340425491333e-02,2.196477726101875305e-03
7.500000000000000000e-01,4.119685888290405273e-01,2.237837612628936768e-01,7.673034071922302246e-02,2.237565349787473679e-03
7.600000000000000089e-01,4.110525250434875488e-01,2.230009138584136963e-01,7.750234752893447876e-02,2.278919331729412079e-03
7.700000000000000178e-01,4.101418852806091309e-01,2.222225368022918701e-01,7.826888561248779297e-02,2.320462837815284729e-03
7.800000000000000266e-01,4.092366099357604980e-01,2.214488983154296875e-01,7.903047651052474976e-02,2.362098544836044312e-03
7.900000000000000355e-01,4.083365201950073242e-01,2.206795215606689453e-01,7.978694885969161987e-02,2.403989899903535843e-03
8.000000000000000444e-01,4.074419140815734863e-01,2.199146151542663574e-01,8.053813874721527100e-02,2.446026541292667389e-03
8.100000000000000533e-01,4.065521359443664551e-01,2.191540002822875977e-01,8.128440380096435547e-02,2.488370053470134735e-03
8.200000000000000622e-01,4.056675434112548828e-01,2.183978855609893799e-01,8.202581852674484253e-02,2.530885161831974983e-03
8.300000000000000711e-01,4.047882556915283203e-01,2.176459729671478271e-01,8.276210725307464600e-02,2.573499456048011780e-03
8.399999999999999689e-01,4.039139151573181152e-01,2.168982326984405518e-01,8.349353075027465820e-02,2.616449259221553802e-03
8.499999999999999778e-01,4.030445218086242676e-01,2.161548435688018799e-01,8.422023057937622070e-02,2.659514313563704491e-03
8.599999999999999867e-01,4.021802544593811035e-01,2.154154181480407715e-01,8.494205772876739502e-02,2.702866215258836746e-03
8.699999999999999956e-01,4.013208746910095215e-01,2.146802544593811035e-01,8.565920591354370117e-02,2.746355021372437477e-03
8.800000000000000044e-01,4.004663825035095215e-01,2.139492034912109375e-01,8.637154102325439453e-02,2.790097147226333618e-03
8.900000000000000133e-01,3.996166586875915527e-01,2.132219672203063965e-01,8.707935363054275513e-02,2.833946375176310539e-03
9.000000000000000222e-01,3.987718224525451660e-01,2.124989628791809082e-01,8.778250217437744141e-02,2.878082217648625374e-03
9.100000000000000311e-01,3.979318737983703613e-01,2.117798328399658203e-01,8.848116546869277954e-02,2.922421321272850037e-03
9.200000000000000400e-01,3.970965147018432617e-01,2.110646367073059082e-01,8.917542546987533569e-02,2.966922940686345100e-03
9.300000000000000488e-01,3.962659835815429688e-01,2.103533148765563965e-01,8.986517786979675293e-02,3.011640161275863647e-03
9.400000000000000577e-01,3.954399824142456055e-01,2.096458673477172852e-01,9.055036306381225586e-02,3.056638175621628761e-03
9.500000000000000666e-01,3.946187496185302734e-01,2.089422643184661865e-01,9.123134613037109375e-02,3.101769601926207542e-03
9.599999999999999645e-01,3.938020467758178711e-01,2.082424461841583252e-01,9.190786629915237427e-02,3.147306153550744057e-03
9.699999999999999734e-01,3.929899930953979492e-01,2.075463831424713135e-01,9.258025139570236206e-02,3.192773321643471718e-03
9.799999999999999822e-01,3.921824097633361816e-01,2.068540751934051514e-01,9.324844926595687866e-02,3.238590201362967491e-03
9.899999999999999911e-01,3.913792967796325684e-01,2.061652839183807373e-01,9.391217678785324097e-02,3.284750506281852722e-03
1.000000000000000000e+00,3.905807733535766602e-01,2.054804265499114990e-01,9.457211941480636597e-02,3.330894047394394875e-03
1.010000000000000009e+00,3.897866010665893555e-01,2.047989666461944580e-01,9.522766619920730591e-02,3.377430606633424759e-03
1.020000000000000018e+00,3.889969587326049805e-01,2.041211426258087158e-01,9.587936848402023315e-02,3.424133872613310814e-03
1.030000000000000027e+00,3.882117271423339844e-01,2.034470438957214355e-01,9.652703255414962769e-02,3.471027128398418427e-03
1.040000000000000036e+00,3.874306082725524902e-01,2.027764916419982910e-01,9.717080742120742798e-02,3.518163226544857025e-03
1.050000000000000044e+00,3.866538405418395996e-01,2.021094262599945068e-01,9.781061857938766479e-02,3.565466497093439102e-03
1.060000000000000053e+00,3.858813643455505371e-01,2.014457881450653076e-01,9.844643622636795044e-02,3.613142762333154678e-03
1.070000000000000062e+00,3.851132392883300781e-01,2.007855772972106934e-01,9.907840937376022339e-02,3.660980612039566040e-03
1.080000000000000071e+00,3.843492865562438965e-01,2.001289129257202148e-01,9.970668703317642212e-02,3.708928124979138374e-03
1.090000000000000080e+00,3.835893869400024414e-01,1.994756162166595459e-01,1.003312095999717712e-01,3.757231868803501129e-03
1.100000000000000089e+00,3.828338980674743652e-01,1.988257765769958496e-01,1.009518280625343323e-01,3.805826883763074875e-03
1.110000000000000098e+00,3.820822238922119141e-01,1.981791853904724121e-01,1.015690192580223083e-01,3.854523878544569016e-03
1.120000000000000107e+00,3.813348412513732910e-01,1.975360214710235596e-01,1.021824702620506287e-01,3.903490491211414337e-03
1.130000000000000115e+00,3.805916905403137207e-01,1.968961954116821289e-01,1.027921959757804871e-01,3.952656406909227371e-03
1.140000000000000124e+00,3.798521161079406738e-01,1.962594687938690186e-01,1.033985540270805359e-01,4.002026282250881195e-03
1.150000000000000133e+00,3.791169524192810059e-01,1.956263184547424316e-01,1.040013357996940613e-01,4.051747266203165054e-03
1.159999999999999920e+00,3.783854842185974121e-01,1.949962973594665527e-01,1.046005561947822571e-01,4.101573489606380463e-03
1.169999999999999929e+00,3.776578307151794434e-01,1.943693757057189941e-01,1.051964387297630310e-01,4.151859320700168610e-03
1.179999999999999938e+00,3.769344687461853027e-01,1.937458515167236328e-01,1.057890579104423523e-01,4.202113486826419830e-03
1.189999999999999947e+00,3.762149214744567871e-01,1.931253820657730103e-01,1.063780114054679871e-01,4.252647981047630310e-03
1.199999999999999956e+00,3.754991888999938965e-01,1.925082206726074219e-01,1.069637611508369446e-01,4.303522408008575439e-03
1.209999999999999964e+00,3.747872114181518555e-01,1.918940544128417969e-01,1.075462475419044495e-01,4.354671575129032135e-03
1.219999999999999973e+00,3.740791678428649902e-01,1.912830770015716553e-01,1.081253960728645325e-01,4.405885469168424606e-03
1.229999999999999982e+00,3.733748197555541992e-01,1.906751394271850586e-01,1.087012812495231628e-01,4.457422066479921341e-03
1.239999999999999991e+00,3.726741075515747070e-01,1.900702416896820068e-01,1.092739477753639221e-01,4.509290214627981186e-03
1.250000000000000000e+00,3.719772100448608398e-01,1.894686222076416016e-01,1.098436936736106873e-01,4.561303183436393738e-03
1.260000000000000009e+00,3.712838292121887207e-01,1.888699233531951904e-01,1.104101315140724182e-01,4.613616503775119781e-03
1.270000000000000018e+00,3.705943822860717773e-01,1.882742047309875488e-01,1.109734252095222473e-01,4.666050430387258530e-03
1.280000000000000027e+00,3.699083328247070312e-01,1.876815110445022583e-01,1.115338727831840515e-01,4.718719515949487686e-03
1.290000000000000036e+00,3.692260384559631348e-01,1.870919018983840942e-01,1.120911613106727600e-01,4.771770909428596497e-03
1.300000000000000044e+00,3.685473799705505371e-01,1.865051984786987305e-01,1.126456335186958313e-01,4.824915900826454163e-03
1.310000000000000053e+00,3.678721189498901367e-01,1.859213709831237793e-01,1.131969913840293884e-01,4.878398496657609940e-03
1.320000000000000062e+00,3.672003746032714844e-01,1.853406429290771484e-01,1.137453839182853699e-01,4.932204261422157288e-03
1.330000000000000071e+00,3.665322065353393555e-01,1.847627311944961548e-01,1.142910197377204895e-01,4.986084531992673874e-03
1.340000000000000080e+00,3.658674955368041992e-01,1.841877698898315430e-01,1.148337796330451965e-01,5.040210671722888947e-03
1.350000000000000089e+00,3.652061820030212402e-01,1.836155951023101807e-01,1.153736636042594910e-01,5.094684660434722900e-03
1.360000000000000098e+00,3.645484447479248047e-01,1.830464601516723633e-01,1.159107461571693420e-01,5.149358883500099182e-03
1.370000000000000107e+00,3.638939857482910156e-01,1.824799776077270508e-01,1.164451315999031067e-01,5.204159766435623169e-03
1.380000000000000115e+00,3.632426261901855469e-01,1.819163560867309570e-01,1.169767007231712341e-01,5.259404890239238739e-03
1.390000000000000124e+00,3.625949621200561523e-01,1.813556849956512451e-01,1.175056174397468567e-01,5.314840935170650482e-03
1.400000000000000133e+00,3.619504570960998535e-01,1.807976663112640381e-01,1.180317923426628113e-01,5.370406899601221085e-03
1.409999999999999920e+00,3.613093495368957520e-01,1.802425980567932129e-01,1.185554191470146179e-01,5.426260177046060562e-03
1.419999999999999929e+00,3.606714010238647461e-01,1.796901375055313110e-01,1.190763488411903381e-01,5.482397973537445068e-03
1.429999999999999938e+00,3.600368499755859375e-01,1.791405379772186279e-01,1.195946857333183289e-01,5.538625642657279968e-03
1.439999999999999947e+00,3.594052195549011230e-01,1.785935312509536743e-01,1.201104149222373962e-01,5.595273803919553757e-03
1.449999999999999956e+00,3.587770462036132812e-01,1.780493259429931641e-01,1.206236705183982849e-01,5.652078893035650253e-03
1.459999999999999964e+00,3.581519722938537598e-01,1.775077879428863525e-01,1.211343631148338318e-01,5.709092132747173309e-03
1.469999999999999973e+00,3.575299382209777832e-01,1.769690513610839844e-01,1.216426268219947815e-01,5.766373127698898315e-03
1.479999999999999982e+00,3.569107651710510254e-01,1.764327585697174072e-01,1.221485063433647156e-01,5.823813378810882568e-03
1.489999999999999991e+00,3.562951683998107910e-01,1.758993268013000488e-01,1.226519271731376648e-01,5.881570279598236084e-03
1.500000000000000000e+00,3.556823134422302246e-01,1.753685027360916138e-01,1.231527850031852722e-01,5.939564667642116547e-03
1.510000000000000009e+00,3.550726771354675293e-01,1.748403459787368774e-01,1.236514672636985779e-01,5.997710861265659332e-03
1.520000000000000018e+00,3.544659018516540527e-01,1.743146181106567383e-01,1.241477206349372864e-01,6.056162528693675995e-03
1.530000000000000027e+00,3.538621664047241211e-01,1.737915277481079102e-01,1.246415153145790100e-01,6.114846095442771912e-03
1.540000000000000036e+00,3.532612323760986328e-01,1.732710897922515869e-01,1.251331567764282227e-01,6.173809990286827087e-03
1.550000000000000044e+00,3.526635169982910156e-01,1.727532744407653809e-01,1.256224811077117920e-01,6.232829764485359192e-03
1.560000000000000053e+00,3.520685434341430664e-01,1.722380220890045166e-01,1.261094808578491211e-01,6.292194128036499023e-03
1.570000000000000062e+00,3.514763712882995605e-01,1.717251241207122803e-01,1.265942454338073730e-01,6.351801101118326187e-03
1.580000000000000071e+00,3.508873581886291504e-01,1.712148189544677734e-01,1.270767748355865479e-01,6.411498412489891052e-03
1.590000000000000080e+00,3.503009080886840820e-01,1.707069277763366699e-01,1.275572776794433594e-01,6.471576169133186340e-03
1.600000000000000089e+00,3.497174382209777832e-01,1.702017784118652344e-01,1.280353665351867676e-01,6.531853228807449341e-03
1.610000000000000098e+00,3.491367101669311523e-01,1.696988940238952637e-01,1.285114884376525879e-01,6.592258810997009277e-03
1.620000000000000107e+00,3.485586643218994141e-01,1.691984981298446655e-01,1.289852857589721680e-01,6.652995478361845016e-03
1.630000000000000115e+00,3.479834794998168945e-01,1.687006354331970215e-01,1.294572949409484863e-01,6.713855545967817307e-03
1.640000000000000124e+00,3.474112153053283691e-01,1.682051420211791992e-01,1.299268901348114014e-01,6.774883717298507690e-03
1.650000000000000133e+00,3.468412756919860840e-01,1.677119731903076172e-01,1.303945481777191162e-01,6.836244836449623108e-03
1.660000000000000142e+00,3.462740778923034668e-01,1.672213375568389893e-01,1.308601498603820801e-01,6.897871848195791245e-03
1.669999999999999929e+00,3.457095623016357422e-01,1.667329668998718262e-01,1.313237249851226807e-01,6.959580816328525543e-03
1.679999999999999938e+00,3.451477885246276855e-01,1.662470251321792603e-01,1.317852139472961426e-01,7.021546363830566406e-03
1.689999999999999947e+00,3.445887565612792969e-01,1.657636463642120361e-01,1.322450041770935059e-01,7.083701901137828827e-03
1.699999999999999956e+00,3.440318703651428223e-01,1.652822792530059814e-01,1.327024996280670166e-01,7.146203890442848206e-03
1.709999999999999964e+00,3.434779047966003418e-01,1.648034602403640747e-01,1.331582367420196533e-01,7.208667695522308350e-03
1.719999999999999973e+00,3.429263234138488770e-01,1.643268316984176636e-01,1.336117982864379883e-01,7.271553389728069305e-03
1.729999999999999982e+00,3.423773646354675293e-01,1.638525128364562988e-01,1.340635418891906738e-01,7.334570400416851044e-03
1.739999999999999991e+00,3.418307304382324219e-01,1.633805781602859497e-01,1.345133483409881592e-01,7.397895678877830505e-03
1.750000000000000000e+00,3.412868976593017578e-01,1.629108637571334839e-01,1.349614262580871582e-01,7.461201399564743042e-03
1.760000000000000009e+00,3.407452702522277832e-01,1.624433696269989014e-01,1.354074478149414062e-01,7.524895481765270233e-03
1.770000000000000018e+00,3.402061462402343750e-01,1.619780957698822021e-01,1.358517110347747803e-01,7.588698528707027435e-03
1.780000000000000027e+00,3.396693468093872070e-01,1.615151613950729370e-01,1.362942755222320557e-01,7.652630098164081573e-03
1.790000000000000036e+00,3.391349315643310547e-01,1.610542982816696167e-01,1.367346644401550293e-01,7.717021740972995758e-03
1.800000000000000044e+00,3.386032581329345703e-01,1.605958640575408936e-01,1.371735334396362305e-01,7.781378924846649170e-03
1.810000000000000053e+00,3.380737900733947754e-01,1.601394712924957275e-01,1.376106441020965576e-01,7.845857180655002594e-03
1.820000000000000062e+00,3.375464081764221191e-01,1.596851944923400879e-01,1.380457580089569092e-01,7.910812273621559143e-03
1.830000000000000071e+00,3.370215296745300293e-01,1.592332124710083008e-01,1.384792029857635498e-01,7.975720800459384918e-03
1.840000000000000080e+00,3.364990949630737305e-01,1.587832868099212646e-01,1.389108598232269287e-01,8.040932007133960724e-03
1.850000000000000089e+00,3.359784483909606934e-01,1.583354771137237549e-01,1.393407881259918213e-01,8.106318302452564240e-03
1.860000000000000098e+00,3.354605436325073242e-01,1.578899025917053223e-01,1.397690773010253906e-01,8.171834051609039307e-03
1.870000000000000107e+00,3.349447846412658691e-01,1.574463695287704468e-01,1.401956081390380859e-01,8.237537927925586700e-03
1.880000000000000115e+00,3.344309926033020020e-01,1.570048630237579346e-01,1.406204104423522949e-01,8.303557522594928741e-03
1.890000000000000124e+00,3.339195847511291504e-01,1.565654724836349487e-01,1.410436332225799561e-01,8.369608782231807709e-03
1.900000000000000133e+00,3.334104418754577637e-01,1.561282873153686523e-01,1.414651870727539062e-01,8.435820229351520538e-03
1.910000000000000142e+00,3.329033851623535156e-01,1.556930243968963623e-01,1.418848931789398193e-01,8.502291515469551086e-03
1.919999999999999929e+00,3.323984742164611816e-01,1.552597731351852417e-01,1.423030197620391846e-01,8.569001220166683197e-03
1.929999999999999938e+00,3.318956494331359863e-01,1.548286378383636475e-01,1.427197158336639404e-01,8.635712787508964539e-03
1.939999999999999947e+00,3.313950896263122559e-01,1.543994992971420288e-01,1.431345641613006592e-01,8.702801540493965149e-03
1.949999999999999956e+00,3.308963775634765625e-01,1.539722532033920288e-01,1.435477435588836670e-01,8.769962005317211151e-03
1.959999999999999964e+00,3.303998112678527832e-01,1.535471081733703613e-01,1.439595222473144531e-01,8.837374858558177948e-03
1.969999999999999973e+00,3.299055099487304688e-01,1.531238555908203125e-01,1.443697214126586914e-01,8.904681541025638580e-03
1.979999999999999982e+00,3.294131159782409668e-01,1.527027189731597900e-01,1.447782218456268311e-01,8.972373791038990021e-03
1.989999999999999991e+00,3.289225697517395020e-01,1.522833108901977539e-01,1.451850235462188721e-01,9.040271863341331482e-03
2.000000000000000000e+00,3.284342885017395020e-01,1.518661081790924072e-01,1.455906331539154053e-01,9.108209982514381409e-03
2.010000000000000231e+00,3.279480934143066406e-01,1.514505445957183838e-01,1.459945142269134521e-01,9.176245890557765961e-03
2.020000000000000018e+00,3.274636864662170410e-01,1.510370820760726929e-01,1.463968455791473389e-01,9.244571439921855927e-03
2.030000000000000249e+00,3.269811272621154785e-01,1.506254673004150391e-01,1.467976868152618408e-01,9.313062764704227448e-03
2.040000000000000036e+00,3.265005350112915039e-01,1.502156257629394531e-01,1.471969485282897949e-01,9.381707757711410522e-03
2.049999999999999822e+00,3.260220885276794434e-01,1.498078107833862305e-01,1.475947201251983643e-01,9.450438432395458221e-03
2.060000000000000053e+00,3.255455493927001953e-01,1.494018435478210449e-01,1.479909420013427734e-01,9.519313462078571320e-03
2.069999999999999840e+00,3.250704407691955566e-01,1.489975452423095703e-01,1.483857333660125732e-01,9.588523767888545990e-03
2.080000000000000071e+00,3.245977759361267090e-01,1.485953181982040405e-01,1.487790048122406006e-01,9.657608345150947571e-03
2.089999999999999858e+00,3.241267204284667969e-01,1.481947302818298340e-01,1.491709947586059570e-01,9.726946242153644562e-03
2.100000000000000089e+00,3.236576914787292480e-01,1.477961242198944092e-01,1.495612263679504395e-01,9.796453639864921570e-03
2.109999999999999876e+00,3.231903314590454102e-01,1.473992764949798584e-01,1.499502360820770264e-01,9.866068139672279358e-03
2.120000000000000107e+00,3.227246403694152832e-01,1.470040977001190186e-01,1.503377556800842285e-01,9.935880079865455627e-03
2.129999999999999893e+00,3.222610354423522949e-01,1.466107815504074097e-01,1.507236361503601074e-01,1.000592857599258423e-02
2.140000000000000124e+00,3.217989802360534668e-01,1.462191194295883179e-01,1.511082947254180908e-01,1.007588114589452744e-02
2.149999999999999911e+00,3.213389515876770020e-01,1.458292305469512939e-01,1.514911949634552002e-01,1.014613080769777298e-02
2.160000000000000142e+00,3.208805322647094727e-01,1.454412341117858887e-01,1.518730819225311279e-01,1.021653506904840469e-02
2.169999999999999929e+00,3.204237222671508789e-01,1.450548917055130005e-01,1.522535681724548340e-01,1.028693746775388718e-02
2.180000000000000160e+00,3.199690580368041992e-01,1.446701586246490479e-01,1.526322662830352783e-01,1.035770587623119354e-02
2.189999999999999947e+00,3.195158839225769043e-01,1.442871987819671631e-01,1.530098319053649902e-01,1.042827870696783066e-02
2.200000000000000178e+00,3.190644979476928711e-01,1.439060270786285400e-01,1.533860564231872559e-01,1.049907039850950241e-02
2.209999999999999964e+00,3.186146020889282227e-01,1.435263156890869141e-01,1.537606716156005859e-01,1.057018153369426727e-02
2.220000000000000195e+00,3.181665539741516113e-01,1.431484371423721313e-01,1.541340649127960205e-01,1.064124517142772675e-02
2.229999999999999982e+00,3.177199363708496094e-01,1.427720189094543457e-01,1.545059382915496826e-01,1.071263290941715240e-02
2.240000000000000213e+00,3.172753453254699707e-01,1.423974782228469849e-01,1.548766791820526123e-01,1.078380923718214035e-02
2.250000000000000000e+00,3.168321847915649414e-01,1.420245170593261719e-01,1.552459299564361572e-01,1.085537578910589218e-02
2.260000000000000231e+00,3.163906931877136230e-01,1.416531801223754883e-01,1.556137800216674805e-01,1.092703919857740402e-02
2.270000000000000018e+00,3.159506916999816895e-01,1.412833482027053833e-01,1.559803187847137451e-01,1.099882461130619049e-02
2.280000000000000249e+00,3.155126571655273438e-01,1.409153193235397339e-01,1.563456356525421143e-01,1.107056718319654465e-02
2.290000000000000036e+00,3.150759339332580566e-01,1.405486613512039185e-01,1.567094624042510986e-01,1.114245131611824036e-02
2.300000000000000266e+00,3.146408200263977051e-01,1.401836872100830078e-01,1.570720672607421875e-01,1.121461670845746994e-02
2.310000000000000053e+00,3.142072558403015137e-01,1.398202031850814819e-01,1.574332118034362793e-01,1.128684356808662415e-02
