tau,Phenol_75 PINN,cb,Phenyl Acetate_75 PINN,cd
2.300000000000000266e+00,1.014087498188018799e-01,2.950694859027862549e-01,5.465748161077499390e-02,5.992805585265159607e-02
2.310000000000000053e+00,1.012287437915802002e-01,2.948819398880004883e-01,5.484135821461677551e-02,6.011328846216201782e-02
2.319999999999999840e+00,1.010492146015167236e-01,2.946947813034057617e-01,5.502481758594512939e-02,6.029810383915901184e-02
2.330000000000000071e+00,1.008702516555786133e-01,2.945080995559692383e-01,5.520792305469512939e-02,6.048247963190078735e-02
2.339999999999999858e+00,1.006917655467987061e-01,2.943218946456909180e-01,5.539064481854438782e-02,6.066647171974182129e-02
2.350000000000000089e+00,1.005138903856277466e-01,2.941361665725708008e-01,5.557294189929962158e-02,6.084999069571495056e-02
2.359999999999999876e+00,1.003365293145179749e-01,2.939508855342864990e-01,5.575480684638023376e-02,6.103308498859405518e-02
2.370000000000000107e+00,1.001597791910171509e-01,2.937660515308380127e-01,5.593634769320487976e-02,6.121569126844406128e-02
2.379999999999999893e+00,9.998347610235214233e-02,2.935816347599029541e-01,5.611740797758102417e-02,6.139788031578063965e-02
2.390000000000000124e+00,9.980781376361846924e-02,2.933977246284484863e-01,5.629812553524971008e-02,6.157967448234558105e-02
2.399999999999999911e+00,9.963259100914001465e-02,2.932141423225402832e-01,5.647849664092063904e-02,6.176106631755828857e-02
2.410000000000000142e+00,9.945784509181976318e-02,2.930311560630798340e-01,5.665837228298187256e-02,6.194189563393592834e-02
2.419999999999999929e+00,9.928366541862487793e-02,2.928485572338104248e-01,5.683782696723937988e-02,6.212243810296058655e-02
2.430000000000000160e+00,9.911006689071655273e-02,2.926664054393768311e-01,5.701697990298271179e-02,6.230248510837554932e-02
2.439999999999999947e+00,9.893700480461120605e-02,2.924847006797790527e-01,5.719564482569694519e-02,6.248213350772857666e-02
2.450000000000000178e+00,9.876433014869689941e-02,2.923035025596618652e-01,5.737399309873580933e-02,6.266136467456817627e-02
2.459999999999999964e+00,9.859217703342437744e-02,2.921226024627685547e-01,5.755192041397094727e-02,6.284015625715255737e-02
2.470000000000000195e+00,9.842059016227722168e-02,2.919423878192901611e-01,5.772938206791877747e-02,6.301849335432052612e-02
2.479999999999999982e+00,9.824935346841812134e-02,2.917624115943908691e-01,5.790651589632034302e-02,6.319646537303924561e-02
2.490000000000000213e+00,9.807871282100677490e-02,2.915829122066497803e-01,5.808322131633758545e-02,6.337399035692214966e-02
2.500000000000000000e+00,9.790864586830139160e-02,2.914039492607116699e-01,5.825949832797050476e-02,6.355112046003341675e-02
2.510000000000000231e+00,9.773898869752883911e-02,2.912252843379974365e-01,5.843546614050865173e-02,6.372784078121185303e-02
2.520000000000000018e+00,9.756982326507568359e-02,2.910471260547637939e-01,5.861098691821098328e-02,6.390417367219924927e-02
2.530000000000000249e+00,9.740106016397476196e-02,2.908695340156555176e-01,5.878609418869018555e-02,6.407998502254486084e-02
2.540000000000000036e+00,9.723283350467681885e-02,2.906922101974487305e-01,5.896085873246192932e-02,6.425547599792480469e-02
2.550000000000000266e+00,9.706511348485946655e-02,2.905153632164001465e-01,5.913518369197845459e-02,6.443059444427490234e-02
2.560000000000000053e+00,9.689780324697494507e-02,2.903389930725097656e-01,5.930908769369125366e-02,6.460520625114440918e-02
2.569999999999999840e+00,9.673099964857101440e-02,2.901630699634552002e-01,5.948259308934211731e-02,6.477949023246765137e-02
2.580000000000000071e+00,9.656467288732528687e-02,2.899876236915588379e-01,5.965572223067283630e-02,6.495330482721328735e-02
2.589999999999999858e+00,9.639883041381835938e-02,2.898125052452087402e-01,5.982849746942520142e-02,6.512669473886489868e-02
2.600000000000000089e+00,9.623339027166366577e-02,2.896379232406616211e-01,6.000080704689025879e-02,6.529974937438964844e-02
2.609999999999999876e+00,9.606840461492538452e-02,2.894637286663055420e-01,6.017271801829338074e-02,6.547235697507858276e-02
2.620000000000000107e+00,9.590390324592590332e-02,2.892899215221405029e-01,6.034423038363456726e-02,6.564466655254364014e-02
2.629999999999999893e+00,9.573979675769805908e-02,2.891165912151336670e-01,6.051541492342948914e-02,6.581643223762512207e-02
2.640000000000000124e+00,9.557619690895080566e-02,2.889436781406402588e-01,6.068613007664680481e-02,6.598790735006332397e-02
2.649999999999999911e+00,9.541304409503936768e-02,2.887712717056274414e-01,6.085647270083427429e-02,6.615889817476272583e-02
2.660000000000000142e+00,9.525037556886672974e-02,2.885992228984832764e-01,6.102648749947547913e-02,6.632950901985168457e-02
2.669999999999999929e+00,9.508804231882095337e-02,2.884276211261749268e-01,6.119600683450698853e-02,6.649979203939437866e-02
2.680000000000000160e+00,9.492631256580352783e-02,2.882564067840576172e-01,6.136518344283103943e-02,6.666967272758483887e-02
2.689999999999999947e+00,9.476478397846221924e-02,2.880856692790985107e-01,6.153399869799613953e-02,6.683915108442306519e-02
2.700000000000000178e+00,9.460379183292388916e-02,2.879152894020080566e-01,6.170236691832542419e-02,6.700818240642547607e-02
2.709999999999999964e+00,9.444333612918853760e-02,2.877453565597534180e-01,6.187040731310844421e-02,6.717694550752639771e-02
2.720000000000000195e+00,9.428317844867706299e-02,2.875759005546569824e-01,6.203792989253997803e-02,6.734523177146911621e-02
2.729999999999999982e+00,9.412334114313125610e-02,2.874068319797515869e-01,6.220516189932823181e-02,6.751305609941482544e-02
2.740000000000000213e+00,9.396409988403320312e-02,2.872382104396820068e-01,6.237198412418365479e-02,6.768062710762023926e-02
2.750000000000000000e+00,9.380516409873962402e-02,2.870700359344482422e-01,6.253834068775177002e-02,6.784772127866744995e-02
2.760000000000000231e+00,9.364683926105499268e-02,2.869022488594055176e-01,6.270433962345123291e-02,6.801451742649078369e-02
2.770000000000000018e+00,9.348873794078826904e-02,2.867348492145538330e-01,6.287001818418502808e-02,6.818091869354248047e-02
2.780000000000000249e+00,9.333110600709915161e-02,2.865679264068603516e-01,6.303523480892181396e-02,6.834688037633895874e-02
2.790000000000000036e+00,9.317395091056823730e-02,2.864013612270355225e-01,6.320006400346755981e-02,6.851255148649215698e-02
2.800000000000000266e+00,9.301699697971343994e-02,2.862353026866912842e-01,6.336460262537002563e-02,6.867775321006774902e-02
2.810000000000000053e+00,9.286050498485565186e-02,2.860695719718933105e-01,6.352867186069488525e-02,6.884261965751647949e-02
2.819999999999999840e+00,9.270448982715606689e-02,2.859042882919311523e-01,6.369236111640930176e-02,6.900711357593536377e-02
2.830000000000000071e+00,9.254902601242065430e-02,2.857394814491271973e-01,6.385560333728790283e-02,6.917124241590499878e-02
2.839999999999999858e+00,9.239377081394195557e-02,2.855749726295471191e-01,6.401854753494262695e-02,6.933497637510299683e-02
2.850000000000000089e+00,9.223894774913787842e-02,2.854108810424804688e-01,6.418110430240631104e-02,6.949830055236816406e-02
2.859999999999999876e+00,9.208440780639648438e-02,2.852472364902496338e-01,6.434322893619537354e-02,6.966136395931243896e-02
2.870000000000000107e+00,9.193043410778045654e-02,2.850840091705322266e-01,6.450496613979339600e-02,6.982397288084030151e-02
2.879999999999999893e+00,9.177674353122711182e-02,2.849211692810058594e-01,6.466636061668395996e-02,6.998627632856369019e-02
2.890000000000000124e+00,9.162352979183197021e-02,2.847586870193481445e-01,6.482732295989990234e-02,7.014820724725723267e-02
2.899999999999999911e+00,9.147056192159652710e-02,2.845967710018157959e-01,6.498797237873077393e-02,7.030969113111495972e-02
2.910000000000000142e+00,9.131808578968048096e-02,2.844351232051849365e-01,6.514821946620941162e-02,7.047092169523239136e-02
2.919999999999999929e+00,9.116593003273010254e-02,2.842738330364227295e-01,6.530816107988357544e-02,7.063171267509460449e-02
2.930000000000000160e+00,9.101413935422897339e-02,2.841131091117858887e-01,6.546763330698013306e-02,7.079213857650756836e-02
2.939999999999999947e+00,9.086272120475769043e-02,2.839526832103729248e-01,6.562670320272445679e-02,7.095220685005187988e-02
2.950000000000000178e+00,9.071175754070281982e-02,2.837926745414733887e-01,6.578535586595535278e-02,7.111194729804992676e-02
2.959999999999999964e+00,9.056116640567779541e-02,2.836330831050872803e-01,6.594371795654296875e-02,7.127129286527633667e-02
2.970000000000000195e+00,9.041082113981246948e-02,2.834738790988922119e-01,6.610167026519775391e-02,7.143032550811767578e-02
2.979999999999999982e+00,9.026091545820236206e-02,2.833151221275329590e-01,6.625926494598388672e-02,7.158894091844558716e-02
2.990000000000000213e+00,9.011138230562210083e-02,2.831567227840423584e-01,6.641650199890136719e-02,7.174725830554962158e-02
3.000000000000000000e+00,8.996208012104034424e-02,2.829986810684204102e-01,6.657332181930541992e-02,7.190521806478500366e-02
3.010000000000000231e+00,8.981333673000335693e-02,2.828410863876342773e-01,6.672984361648559570e-02,7.206276059150695801e-02
3.020000000000000018e+00,8.966490626335144043e-02,2.826838493347167969e-01,6.688591837882995605e-02,7.222005724906921387e-02
3.030000000000000249e+00,8.951689302921295166e-02,2.825269401073455811e-01,6.704162061214447021e-02,7.237698137760162354e-02
3.040000000000000036e+00,8.936902135610580444e-02,2.823705375194549561e-01,6.719695031642913818e-02,7.253346592187881470e-02
3.050000000000000266e+00,8.922157436609268188e-02,2.822143733501434326e-01,6.735198199748992920e-02,7.268975675106048584e-02
3.060000000000000053e+00,8.907459676265716553e-02,2.820587456226348877e-01,6.750654429197311401e-02,7.284551113843917847e-02
3.070000000000000284e+00,8.892792463302612305e-02,2.819035053253173828e-01,6.766079366207122803e-02,7.300104945898056030e-02
3.080000000000000071e+00,8.878149092197418213e-02,2.817486226558685303e-01,6.781467795372009277e-02,7.315617799758911133e-02
3.089999999999999858e+00,8.863552659749984741e-02,2.815940976142883301e-01,6.796815991401672363e-02,7.331096380949020386e-02
3.100000000000000089e+00,8.848984539508819580e-02,2.814399600028991699e-01,6.812134385108947754e-02,7.346545904874801636e-02
3.109999999999999876e+00,8.834448456764221191e-02,2.812862098217010498e-01,6.827410310506820679e-02,7.361959666013717651e-02
3.120000000000000107e+00,8.819957822561264038e-02,2.811327874660491943e-01,6.842659413814544678e-02,7.377345114946365356e-02
3.129999999999999893e+00,8.805487304925918579e-02,2.809797227382659912e-01,6.857866048812866211e-02,7.392685115337371826e-02
3.140000000000000124e+00,8.791053295135498047e-02,2.808271944522857666e-01,6.873036921024322510e-02,7.407998293638229370e-02
3.149999999999999911e+00,8.776670694351196289e-02,2.806749343872070312e-01,6.888170540332794189e-02,7.423281669616699219e-02
3.160000000000000142e+00,8.762293308973312378e-02,2.805230617523193359e-01,6.903274357318878174e-02,7.438515871763229370e-02
3.169999999999999929e+00,8.747968822717666626e-02,2.803716063499450684e-01,6.918327510356903076e-02,7.453737407922744751e-02
3.180000000000000160e+00,8.733667433261871338e-02,2.802205383777618408e-01,6.933356821537017822e-02,7.468909770250320435e-02
3.189999999999999947e+00,8.719406276941299438e-02,2.800697386264801025e-01,6.948352605104446411e-02,7.484047859907150269e-02
3.200000000000000178e+00,8.705177903175354004e-02,2.799192667007446289e-01,6.963308155536651611e-02,7.499170303344726562e-02
3.209999999999999964e+00,8.690983057022094727e-02,2.797692716121673584e-01,6.978224962949752808e-02,7.514249533414840698e-02
3.220000000000000195e+00,8.676803857088088989e-02,2.796196937561035156e-01,6.993108987808227539e-02,7.529288530349731445e-02
3.229999999999999982e+00,8.662673830986022949e-02,2.794703841209411621e-01,7.007959485054016113e-02,7.544298470020294189e-02
3.240000000000000213e+00,8.648578822612762451e-02,2.793214619159698486e-01,7.022777199745178223e-02,7.559283077716827393e-02
3.250000000000000000e+00,8.634500950574874878e-02,2.791728675365447998e-01,7.037553191184997559e-02,7.574232667684555054e-02
3.260000000000000231e+00,8.620464801788330078e-02,2.790246903896331787e-01,7.052305340766906738e-02,7.589146494865417480e-02
3.270000000000000018e+00,8.606450259685516357e-02,2.788767516613006592e-01,7.067018747329711914e-02,7.604034245014190674e-02
3.280000000000000249e+00,8.592483401298522949e-02,2.787293493747711182e-01,7.081690430641174316e-02,7.618876546621322632e-02
3.290000000000000036e+00,8.578544110059738159e-02,2.785822153091430664e-01,7.096332311630249023e-02,7.633700221776962280e-02
3.300000000000000266e+00,8.564633131027221680e-02,2.784354388713836670e-01,7.110942900180816650e-02,7.648486644029617310e-02
3.310000000000000053e+00,8.550757169723510742e-02,2.782890498638153076e-01,7.125511765480041504e-02,7.663242518901824951e-02
3.320000000000000284e+00,8.536898344755172729e-02,2.781430482864379883e-01,7.140052318572998047e-02,7.677958905696868896e-02
3.330000000000000071e+00,8.523084223270416260e-02,2.779973149299621582e-01,7.154561579227447510e-02,7.692648470401763916e-02
3.339999999999999858e+00,8.509293198585510254e-02,2.778519690036773682e-01,7.169026136398315430e-02,7.707314938306808472e-02
3.350000000000000089e+00,8.495546877384185791e-02,2.777070403099060059e-01,7.183462381362915039e-02,7.721944153308868408e-02
3.359999999999999876e+00,8.481818437576293945e-02,2.775624096393585205e-01,7.197861373424530029e-02,7.736539095640182495e-02
3.370000000000000107e+00,8.468119055032730103e-02,2.774181365966796875e-01,7.212234288454055786e-02,7.751103490591049194e-02
3.379999999999999893e+00,8.454458415508270264e-02,2.772741019725799561e-01,7.226569950580596924e-02,7.765642553567886353e-02
3.390000000000000124e+00,8.440821617841720581e-02,2.771305143833160400e-01,7.240875065326690674e-02,7.780147343873977661e-02
3.399999999999999911e+00,8.427208662033081055e-02,2.769873440265655518e-01,7.255146652460098267e-02,7.794613391160964966e-02
3.410000000000000142e+00,8.413646370172500610e-02,2.768442928791046143e-01,7.269383966922760010e-02,7.809060066938400269e-02
3.419999999999999929e+00,8.400107175111770630e-02,2.767016589641571045e-01,7.283584028482437134e-02,7.823477685451507568e-02
3.430000000000000160e+00,8.386582136154174805e-02,2.765594124794006348e-01,7.297756522893905640e-02,7.837850600481033325e-02
3.439999999999999947e+00,8.373099565505981445e-02,2.764174938201904297e-01,7.311893999576568604e-02,7.852201908826828003e-02
3.450000000000000178e+00,8.359642326831817627e-02,2.762759923934936523e-01,7.325999438762664795e-02,7.866517454385757446e-02
3.459999999999999964e+00,8.346213400363922119e-02,2.761347293853759766e-01,7.340067625045776367e-02,7.880812883377075195e-02
3.470000000000000195e+00,8.332815766334533691e-02,2.759938538074493408e-01,7.354108989238739014e-02,7.895068824291229248e-02
3.479999999999999982e+00,8.319450914859771729e-02,2.758533358573913574e-01,7.368114590644836426e-02,7.909296452999114990e-02
3.490000000000000213e+00,8.306109160184860229e-02,2.757131755352020264e-01,7.382091134786605835e-02,7.923491299152374268e-02
3.500000000000000000e+00,8.292796462774276733e-02,2.755731940269470215e-01,7.396034151315689087e-02,7.937663048505783081e-02
3.510000000000000231e+00,8.279514312744140625e-02,2.754336297512054443e-01,7.409949600696563721e-02,7.951800525188446045e-02
3.520000000000000018e+00,8.266268670558929443e-02,2.752943038940429688e-01,7.423824816942214966e-02,7.965908199548721313e-02
3.530000000000000249e+00,8.253040909767150879e-02,2.751555144786834717e-01,7.437671720981597900e-02,7.979991286993026733e-02
3.540000000000000036e+00,8.239857852458953857e-02,2.750168442726135254e-01,7.451486587524414062e-02,7.994037866592407227e-02
3.550000000000000266e+00,8.226677775382995605e-02,2.748785912990570068e-01,7.465276122093200684e-02,8.008052408695220947e-02
3.560000000000000053e+00,8.213552832603454590e-02,2.747405469417572021e-01,7.479023933410644531e-02,8.022052049636840820e-02
3.570000000000000284e+00,8.200437575578689575e-02,2.746030390262603760e-01,7.492749392986297607e-02,8.036012947559356689e-02
3.580000000000000071e+00,8.187348395586013794e-02,2.744657099246978760e-01,7.506443560123443604e-02,8.049943298101425171e-02
3.589999999999999858e+00,8.174297213554382324e-02,2.743286788463592529e-01,7.520103454589843750e-02,8.063844591379165649e-02
3.600000000000000089e+00,8.161264657974243164e-02,2.741920053958892822e-01,7.533724606037139893e-02,8.077725023031234741e-02
3.609999999999999876e+00,8.148267120122909546e-02,2.740556299686431885e-01,7.547326385974884033e-02,8.091564476490020752e-02
3.620000000000000107e+00,8.135290443897247314e-02,2.739196419715881348e-01,7.560898363590240479e-02,8.105378597974777222e-02
3.629999999999999893e+00,8.122345060110092163e-02,2.737839818000793457e-01,7.574431598186492920e-02,8.119170367717742920e-02
3.640000000000000124e+00,8.109439909458160400e-02,2.736485600471496582e-01,7.587932795286178589e-02,8.132925629615783691e-02
3.649999999999999911e+00,8.096545189619064331e-02,2.735134065151214600e-01,7.601410895586013794e-02,8.146662265062332153e-02
3.660000000000000142e+00,8.083689957857131958e-02,2.733785808086395264e-01,7.614856958389282227e-02,8.160368353128433228e-02
3.669999999999999929e+00,8.070854842662811279e-02,2.732441723346710205e-01,7.628269493579864502e-02,8.174034208059310913e-02
3.680000000000000160e+00,8.058041334152221680e-02,2.731099426746368408e-01,7.641652226448059082e-02,8.187681436538696289e-02
3.689999999999999947e+00,8.045265823602676392e-02,2.729760408401489258e-01,7.655008137226104736e-02,8.201302587985992432e-02
3.700000000000000178e+00,8.032506704330444336e-02,2.728425562381744385e-01,7.668334245681762695e-02,8.214888721704483032e-02
3.709999999999999964e+00,8.019782602787017822e-02,2.727091014385223389e-01,7.681628316640853882e-02,8.228455483913421631e-02
3.720000000000000195e+00,8.007089793682098389e-02,2.725762128829956055e-01,7.694895565509796143e-02,8.241990208625793457e-02
3.729999999999999982e+00,7.994416356086730957e-02,2.724435329437255859e-01,7.708136737346649170e-02,8.255499601364135742e-02
3.740000000000000213e+00,7.981762290000915527e-02,2.723112106323242188e-01,7.721346616744995117e-02,8.268973231315612793e-02
3.750000000000000000e+00,7.969146966934204102e-02,2.721790671348571777e-01,7.734525203704833984e-02,8.282422274351119995e-02
3.760000000000000231e+00,7.956553995609283447e-02,2.720472514629364014e-01,7.747671008110046387e-02,8.295851200819015503e-02
3.770000000000000018e+00,7.943984866142272949e-02,2.719159722328186035e-01,7.760791480541229248e-02,8.309233933687210083e-02
3.780000000000000249e+00,7.931444048881530762e-02,2.717848122119903564e-01,7.773879170417785645e-02,8.322605490684509277e-02
3.790000000000000036e+00,7.918924093246459961e-02,2.716537117958068848e-01,7.786940038204193115e-02,8.335956186056137085e-02
3.800000000000000266e+00,7.906448841094970703e-02,2.715232074260711670e-01,7.799977064132690430e-02,8.349263668060302734e-02
3.810000000000000053e+00,7.893976569175720215e-02,2.713929414749145508e-01,7.812983542680740356e-02,8.362551033496856689e-02
3.820000000000000284e+00,7.881540060043334961e-02,2.712628543376922607e-01,7.825960218906402588e-02,8.375813066959381104e-02
3.830000000000000071e+00,7.869142293930053711e-02,2.711332142353057861e-01,7.838904857635498047e-02,8.389046043157577515e-02
3.839999999999999858e+00,7.856738567352294922e-02,2.710036337375640869e-01,7.851831614971160889e-02,8.402251452207565308e-02
3.850000000000000089e+00,7.844385504722595215e-02,2.708745002746582031e-01,7.864721119403839111e-02,8.415430784225463867e-02
3.859999999999999876e+00,7.832056283950805664e-02,2.707456052303314209e-01,7.877589762210845947e-02,8.428587019443511963e-02
3.870000000000000107e+00,7.819747179746627808e-02,2.706170082092285156e-01,7.890424877405166626e-02,8.441711217164993286e-02
3.879999999999999893e+00,7.807458937168121338e-02,2.704886794090270996e-01,7.903229445219039917e-02,8.454809337854385376e-02
3.890000000000000124e+00,7.795208692550659180e-02,2.703607380390167236e-01,7.916007936000823975e-02,8.467881381511688232e-02
3.899999999999999911e+00,7.782975584268569946e-02,2.702329456806182861e-01,7.928766310214996338e-02,8.480931818485260010e-02
3.910000000000000142e+00,7.770768553018569946e-02,2.701054513454437256e-01,7.941490411758422852e-02,8.493947982788085938e-02
3.919999999999999929e+00,7.758578658103942871e-02,2.699782252311706543e-01,7.954195141792297363e-02,8.506941795349121094e-02
3.930000000000000160e+00,7.746438682079315186e-02,2.698512971401214600e-01,7.966861128807067871e-02,8.519916236400604248e-02
3.939999999999999947e+00,7.734294235706329346e-02,2.697246670722961426e-01,7.979503273963928223e-02,8.532854914665222168e-02
3.950000000000000178e+00,7.722190022468566895e-02,2.695982754230499268e-01,7.992127537727355957e-02,8.545776456594467163e-02
3.959999999999999964e+00,7.710118591785430908e-02,2.694721817970275879e-01,8.004712313413619995e-02,8.558662235736846924e-02
3.970000000000000195e+00,7.698053866624832153e-02,2.693462967872619629e-01,8.017280697822570801e-02,8.571533113718032837e-02
3.979999999999999982e+00,7.686015218496322632e-02,2.692207992076873779e-01,8.029820770025253296e-02,8.584365248680114746e-02
3.990000000000000213e+00,7.674010097980499268e-02,2.690954506397247314e-01,8.042323589324951172e-02,8.597180992364883423e-02
4.000000000000000000e+00,7.662025094032287598e-02,2.689704298973083496e-01,8.054811507463455200e-02,8.609969168901443481e-02
4.009999999999999787e+00,7.650064677000045776e-02,2.688456475734710693e-01,8.067268878221511841e-02,8.622730523347854614e-02
4.020000000000000462e+00,7.638131082057952881e-02,2.687211632728576660e-01,8.079703152179718018e-02,8.635473251342773438e-02
4.030000000000000249e+00,7.626218348741531372e-02,2.685969769954681396e-01,8.092105388641357422e-02,8.648181706666946411e-02
4.040000000000000036e+00,7.614333182573318481e-02,2.684729397296905518e-01,8.104488253593444824e-02,8.660866320133209229e-02
4.049999999999999822e+00,7.602466642856597900e-02,2.683492898941040039e-01,8.116843551397323608e-02,8.673533052206039429e-02
4.060000000000000497e+00,7.590644061565399170e-02,2.682257592678070068e-01,8.129170536994934082e-02,8.686167746782302856e-02
4.070000000000000284e+00,7.578824460506439209e-02,2.681026756763458252e-01,8.141466975212097168e-02,8.698776364326477051e-02
4.080000000000000071e+00,7.567036151885986328e-02,2.679798007011413574e-01,8.153739571571350098e-02,8.711361885070800781e-02
4.089999999999999858e+00,7.555264234542846680e-02,2.678570449352264404e-01,8.165998756885528564e-02,8.723932504653930664e-02
4.099999999999999645e+00,7.543527334928512573e-02,2.677346169948577881e-01,8.178225904703140259e-02,8.736465126276016235e-02
4.110000000000000320e+00,7.531806826591491699e-02,2.676123976707458496e-01,8.190427720546722412e-02,8.748984336853027344e-02
4.120000000000000107e+00,7.520119100809097290e-02,2.674905061721801758e-01,8.202601969242095947e-02,8.761470019817352295e-02
4.129999999999999893e+00,7.508441060781478882e-02,2.673689126968383789e-01,8.214754611253738403e-02,8.773931860923767090e-02
4.139999999999999680e+00,7.496801018714904785e-02,2.672475278377532959e-01,8.226876705884933472e-02,8.786367624998092651e-02
4.150000000000000355e+00,7.485179603099822998e-02,2.671261727809906006e-01,8.238983154296875000e-02,8.798789978027343750e-02
4.160000000000000142e+00,7.473567873239517212e-02,2.670054137706756592e-01,8.251059800386428833e-02,8.811173588037490845e-02
4.169999999999999929e+00,7.461998611688613892e-02,2.668847441673278809e-01,8.263105899095535278e-02,8.823543041944503784e-02
4.179999999999999716e+00,7.450440526008605957e-02,2.667643427848815918e-01,8.275143802165985107e-02,8.835884183645248413e-02
4.190000000000000391e+00,7.438910007476806641e-02,2.666442990303039551e-01,8.287136256694793701e-02,8.848200738430023193e-02
4.200000000000000178e+00,7.427407801151275635e-02,2.665242552757263184e-01,8.299115300178527832e-02,8.860495686531066895e-02
4.209999999999999964e+00,7.415928691625595093e-02,2.664045691490173340e-01,8.311073482036590576e-02,8.872765302658081055e-02
4.219999999999999751e+00,7.404467463493347168e-02,2.662851512432098389e-01,8.322992920875549316e-02,8.885011076927185059e-02
4.230000000000000426e+00,7.393028587102890015e-02,2.661659419536590576e-01,8.334909379482269287e-02,8.897234499454498291e-02
4.240000000000000213e+00,7.381618767976760864e-02,2.660470306873321533e-01,8.346787095069885254e-02,8.909432590007781982e-02
4.250000000000000000e+00,7.370217889547348022e-02,2.659283876419067383e-01,8.358643203973770142e-02,8.921603858470916748e-02
4.259999999999999787e+00,7.358856499195098877e-02,2.658099234104156494e-01,8.370476961135864258e-02,8.933757990598678589e-02
4.270000000000000462e+00,7.347510010004043579e-02,2.656916677951812744e-01,8.382281661033630371e-02,8.945888280868530273e-02
4.280000000000000249e+00,7.336187362670898438e-02,2.655735313892364502e-01,8.394078165292739868e-02,8.957989513874053955e-02
4.290000000000000036e+00,7.324881851673126221e-02,2.654558122158050537e-01,8.405840396881103516e-02,8.970074355602264404e-02
4.299999999999999822e+00,7.313603907823562622e-02,2.653383314609527588e-01,8.417579531669616699e-02,8.982131630182266235e-02
4.310000000000000497e+00,7.302347570657730103e-02,2.652210891246795654e-01,8.429290354251861572e-02,8.994164317846298218e-02
4.320000000000000284e+00,7.291121780872344971e-02,2.651039659976959229e-01,8.440992236137390137e-02,9.006177634000778198e-02
4.330000000000000071e+00,7.279913127422332764e-02,2.649872004985809326e-01,8.452659100294113159e-02,9.018164128065109253e-02
4.339999999999999858e+00,7.268723845481872559e-02,2.648704946041107178e-01,8.464309573173522949e-02,9.030134975910186768e-02
4.350000000000000533e+00,7.257559895515441895e-02,2.647541165351867676e-01,8.475935459136962891e-02,9.042074531316757202e-02
4.360000000000000320e+00,7.246414572000503540e-02,2.646380364894866943e-01,8.487534523010253906e-02,9.053992480039596558e-02
4.370000000000000107e+00,7.235283404588699341e-02,2.645221650600433350e-01,8.499114215373992920e-02,9.065888077020645142e-02
4.379999999999999893e+00,7.224194705486297607e-02,2.644063830375671387e-01,8.510676771402359009e-02,9.077763557434082031e-02
4.389999999999999680e+00,7.213121652603149414e-02,2.642909586429595947e-01,8.522206544876098633e-02,9.089618176221847534e-02
4.400000000000000355e+00,7.202065736055374146e-02,2.641758322715759277e-01,8.533717691898345947e-02,9.101442247629165649e-02
4.410000000000000142e+00,7.191035151481628418e-02,2.640608847141265869e-01,8.545204252004623413e-02,9.113246947526931763e-02
4.419999999999999929e+00,7.180029153823852539e-02,2.639459371566772461e-01,8.556678891181945801e-02,9.125031530857086182e-02
4.429999999999999716e+00,7.169027626514434814e-02,2.638314664363861084e-01,8.568116277456283569e-02,9.136787801980972290e-02
4.440000000000000391e+00,7.158070057630538940e-02,2.637170255184173584e-01,8.579543977975845337e-02,9.148531407117843628e-02
4.450000000000000178e+00,7.147116959095001221e-02,2.636030018329620361e-01,8.590942621231079102e-02,9.160247445106506348e-02
4.459999999999999964e+00,7.136192172765731812e-02,2.634891271591186523e-01,8.602321147918701172e-02,9.171935915946960449e-02
4.469999999999999751e+00,7.125292718410491943e-02,2.633754909038543701e-01,8.613681793212890625e-02,9.183605015277862549e-02
4.480000000000000426e+00,7.114419341087341309e-02,2.632620036602020264e-01,8.625011891126632690e-02,9.195259958505630493e-02
4.490000000000000213e+00,7.103565335273742676e-02,2.631486654281616211e-01,8.636331558227539062e-02,9.206894040107727051e-02
4.500000000000000000e+00,7.092724740505218506e-02,2.630357146263122559e-01,8.647622913122177124e-02,9.218493103981018066e-02
4.509999999999999787e+00,7.081897556781768799e-02,2.629230022430419922e-01,8.658894151449203491e-02,9.230075031518936157e-02
4.520000000000000462e+00,7.071100920438766479e-02,2.628104388713836670e-01,8.670141547918319702e-02,9.241636097431182861e-02
4.530000000000000249e+00,7.060327380895614624e-02,2.626980245113372803e-01,8.681374043226242065e-02,9.253172576427459717e-02
4.540000000000000036e+00,7.049588114023208618e-02,2.625857889652252197e-01,8.692578226327896118e-02,9.264694899320602417e-02
4.549999999999999822e+00,7.038852572441101074e-02,2.624739408493041992e-01,8.703759312629699707e-02,9.276188164949417114e-02
4.560000000000000497e+00,7.028147578239440918e-02,2.623621523380279541e-01,8.714926242828369141e-02,9.287661314010620117e-02
4.570000000000000284e+00,7.017458975315093994e-02,2.622505724430084229e-01,8.726069331169128418e-02,9.299114346504211426e-02
4.580000000000000071e+00,7.006785273551940918e-02,2.621393501758575439e-01,8.737190067768096924e-02,9.310549497604370117e-02
4.589999999999999858e+00,6.996145099401473999e-02,2.620283067226409912e-01,8.748291432857513428e-02,9.321954101324081421e-02
4.600000000000000533e+00,6.985518336296081543e-02,2.619173228740692139e-01,8.759374171495437622e-02,9.333342313766479492e-02
4.610000000000000320e+00,6.974920630455017090e-02,2.618066072463989258e-01,8.770437538623809814e-02,9.344711154699325562e-02
