time,CA_190 PINN,CB,CC_190 PINN,CD_190 PINN
2.399999999999999911e-01,4.769447743892669678e-01,2.806914746761322021e-01,1.872345432639122009e-02,8.785538375377655029e-05
2.500000000000000000e-01,4.760332107543945312e-01,2.799285352230072021e-01,1.946854777634143829e-02,9.248405694961547852e-05
2.600000000000000089e-01,4.751252233982086182e-01,2.791692614555358887e-01,2.020967379212379456e-02,9.725429117679595947e-05
2.700000000000000178e-01,4.742210209369659424e-01,2.784135043621063232e-01,2.094673551619052887e-02,1.022275537252426147e-04
2.800000000000000266e-01,4.733203351497650146e-01,2.776613831520080566e-01,2.167967893183231354e-02,1.072492450475692749e-04
2.899999999999999800e-01,4.724233448505401611e-01,2.769127786159515381e-01,2.240861393511295319e-02,1.125466078519821167e-04
2.999999999999999889e-01,4.715300798416137695e-01,2.761677801609039307e-01,2.313338592648506165e-02,1.179371029138565063e-04
3.099999999999999978e-01,4.706406593322753906e-01,2.754262685775756836e-01,2.385399863123893738e-02,1.233760267496109009e-04
3.200000000000000067e-01,4.697550237178802490e-01,2.746883630752563477e-01,2.457055449485778809e-02,1.290682703256607056e-04
3.300000000000000155e-01,4.688729941844940186e-01,2.739539444446563721e-01,2.528295293450355530e-02,1.347903162240982056e-04
3.400000000000000244e-01,4.679948687553405762e-01,2.732231020927429199e-01,2.599117159843444824e-02,1.406855881214141846e-04
3.500000000000000333e-01,4.671204388141632080e-01,2.724956572055816650e-01,2.669529989361763000e-02,1.467317342758178711e-04
3.599999999999999867e-01,4.662499427795410156e-01,2.717718780040740967e-01,2.739542350172996521e-02,1.528747379779815674e-04
3.699999999999999956e-01,4.653831422328948975e-01,2.710514962673187256e-01,2.809130027890205383e-02,1.592133194208145142e-04
3.800000000000000044e-01,4.645201563835144043e-01,2.703344821929931641e-01,2.878305688500404358e-02,1.656394451856613159e-04
3.900000000000000133e-01,4.636609256267547607e-01,2.696209251880645752e-01,2.947067469358444214e-02,1.721810549497604370e-04
4.000000000000000222e-01,4.628055095672607422e-01,2.689108550548553467e-01,3.015421703457832336e-02,1.789238303899765015e-04
4.100000000000000311e-01,4.619539082050323486e-01,2.682042121887207031e-01,3.083368390798568726e-02,1.858025789260864258e-04
4.199999999999999845e-01,4.611059725284576416e-01,2.675009071826934814e-01,3.150888159871101379e-02,1.927576959133148193e-04
4.299999999999999933e-01,4.602618217468261719e-01,2.668009996414184570e-01,3.218026459217071533e-02,1.999139785766601562e-04
4.400000000000000022e-01,4.594214558601379395e-01,2.661044597625732422e-01,3.284734860062599182e-02,2.071838825941085815e-04
4.500000000000000111e-01,4.585849046707153320e-01,2.654112279415130615e-01,3.351037204265594482e-02,2.145655453205108643e-04
4.600000000000000200e-01,4.577518999576568604e-01,2.647213637828826904e-01,3.416942805051803589e-02,2.220887690782546997e-04
4.700000000000000289e-01,4.569227397441864014e-01,2.640346586704254150e-01,3.482434526085853577e-02,2.298057079315185547e-04
4.799999999999999822e-01,4.560970664024353027e-01,2.633513212203979492e-01,3.547522425651550293e-02,2.377051860094070435e-04
4.899999999999999911e-01,4.552752077579498291e-01,2.626712322235107422e-01,3.612213581800460815e-02,2.457126975059509277e-04
5.000000000000000000e-01,4.544569551944732666e-01,2.619943618774414062e-01,3.676508367061614990e-02,2.538580447435379028e-04
5.100000000000000089e-01,4.536422789096832275e-01,2.613207101821899414e-01,3.740396350622177124e-02,2.621375024318695068e-04
5.200000000000000178e-01,4.528311789035797119e-01,2.606502771377563477e-01,3.803882375359535217e-02,2.705659717321395874e-04
5.300000000000000266e-01,4.520236849784851074e-01,2.599830031394958496e-01,3.866991773247718811e-02,2.792216837406158447e-04
5.400000000000000355e-01,4.512197077274322510e-01,2.593187093734741211e-01,3.929689526557922363e-02,2.880077809095382690e-04
5.500000000000000444e-01,4.504192471504211426e-01,2.586576640605926514e-01,3.992002084851264954e-02,2.969447523355484009e-04
5.600000000000000533e-01,4.496221840381622314e-01,2.579996585845947266e-01,4.053935036063194275e-02,3.060325980186462402e-04
5.700000000000000622e-01,4.488286674022674561e-01,2.573447525501251221e-01,4.115471243858337402e-02,3.153942525386810303e-04
5.799999999999999600e-01,4.480385482311248779e-01,2.566929161548614502e-01,4.176624864339828491e-02,3.248006105422973633e-04
5.899999999999999689e-01,4.472517669200897217e-01,2.560440599918365479e-01,4.237395152449607849e-02,3.343243151903152466e-04
5.999999999999999778e-01,4.464684724807739258e-01,2.553982436656951904e-01,4.297797754406929016e-02,3.441683948040008545e-04
6.099999999999999867e-01,4.456883668899536133e-01,2.547554969787597656e-01,4.357806965708732605e-02,3.540590405464172363e-04
6.199999999999999956e-01,4.449115693569183350e-01,2.541154623031616211e-01,4.417446628212928772e-02,3.641862422227859497e-04
6.300000000000000044e-01,4.441381394863128662e-01,2.534785568714141846e-01,4.476712644100189209e-02,3.745406866073608398e-04
6.400000000000000133e-01,4.433678686618804932e-01,2.528444528579711914e-01,4.535625129938125610e-02,3.849603235721588135e-04
6.500000000000000222e-01,4.426008760929107666e-01,2.522131800651550293e-01,4.594147577881813049e-02,3.956090658903121948e-04
6.600000000000000311e-01,4.418369829654693604e-01,2.515848278999328613e-01,4.652313143014907837e-02,4.064645618200302124e-04
6.700000000000000400e-01,4.410763382911682129e-01,2.509593963623046875e-01,4.710119962692260742e-02,4.174299538135528564e-04
6.800000000000000488e-01,4.403187036514282227e-01,2.503366470336914062e-01,4.767569154500961304e-02,4.286505281925201416e-04
6.900000000000000577e-01,4.395641684532165527e-01,2.497166991233825684e-01,4.824659228324890137e-02,4.399884492158889771e-04
7.000000000000000666e-01,4.388127326965332031e-01,2.490995526313781738e-01,4.881394654512405396e-02,4.514977335929870605e-04
7.099999999999999645e-01,4.380643367767333984e-01,2.484852075576782227e-01,4.937797784805297852e-02,4.632696509361267090e-04
7.199999999999999734e-01,4.373188316822052002e-01,2.478733956813812256e-01,4.993832111358642578e-02,4.751868546009063721e-04
7.299999999999999822e-01,4.365763664245605469e-01,2.472644150257110596e-01,5.049528926610946655e-02,4.873033612966537476e-04
7.399999999999999911e-01,4.358368515968322754e-01,2.466581463813781738e-01,5.104882642626762390e-02,4.995893687009811401e-04
7.500000000000000000e-01,4.351001381874084473e-01,2.460544109344482422e-01,5.159904807806015015e-02,5.120076239109039307e-04
7.600000000000000089e-01,4.343664050102233887e-01,2.454534769058227539e-01,5.214592069387435913e-02,5.247071385383605957e-04
7.700000000000000178e-01,4.336354136466979980e-01,2.448549568653106689e-01,5.268941074609756470e-02,5.375426262617111206e-04
7.800000000000000266e-01,4.329074025154113770e-01,2.442591190338134766e-01,5.322962254285812378e-02,5.505699664354324341e-04
7.900000000000000355e-01,4.321819841861724854e-01,2.436658442020416260e-01,5.376662686467170715e-02,5.637034773826599121e-04
8.000000000000000444e-01,4.314594268798828125e-01,2.430751323699951172e-01,5.430042371153831482e-02,5.772337317466735840e-04
8.100000000000000533e-01,4.307396709918975830e-01,2.424869835376739502e-01,5.483089014887809753e-02,5.907788872718811035e-04
8.200000000000000622e-01,4.300223588943481445e-01,2.419010996818542480e-01,5.535830184817314148e-02,6.045904010534286499e-04
8.300000000000000711e-01,4.293078780174255371e-01,2.413177788257598877e-01,5.588250234723091125e-02,6.185080856084823608e-04
8.399999999999999689e-01,4.285960793495178223e-01,2.407370805740356445e-01,5.640361085534095764e-02,6.326064467430114746e-04
8.499999999999999778e-01,4.278868734836578369e-01,2.401586472988128662e-01,5.692171677947044373e-02,6.469655781984329224e-04
8.599999999999999867e-01,4.271803498268127441e-01,2.395827770233154297e-01,5.743674561381340027e-02,6.615128368139266968e-04
8.699999999999999956e-01,4.264762699604034424e-01,2.390091419219970703e-01,5.794875696301460266e-02,6.762053817510604858e-04
8.800000000000000044e-01,4.257748425006866455e-01,2.384380996227264404e-01,5.845783278346061707e-02,6.910022348165512085e-04
8.900000000000000133e-01,4.250758588314056396e-01,2.378692030906677246e-01,5.896401777863502502e-02,7.061045616865158081e-04
9.000000000000000222e-01,4.243793487548828125e-01,2.373028099536895752e-01,5.946720764040946960e-02,7.213465869426727295e-04
9.100000000000000311e-01,4.236853420734405518e-01,2.367385327816009521e-01,5.996754392981529236e-02,7.367637008428573608e-04
9.200000000000000400e-01,4.229938983917236328e-01,2.361768484115600586e-01,6.046494469046592712e-02,7.524229586124420166e-04
9.300000000000000488e-01,4.223048388957977295e-01,2.356171607971191406e-01,6.095967814326286316e-02,7.681362330913543701e-04
9.400000000000000577e-01,4.216181337833404541e-01,2.350599765777587891e-01,6.145153567194938660e-02,7.841326296329498291e-04
9.500000000000000666e-01,4.209339618682861328e-01,2.345048785209655762e-01,6.194069609045982361e-02,8.002500981092453003e-04
9.599999999999999645e-01,4.202521145343780518e-01,2.339521050453186035e-01,6.242704764008522034e-02,8.165966719388961792e-04
9.699999999999999734e-01,4.195724427700042725e-01,2.334013879299163818e-01,6.291075050830841064e-02,8.330885320901870728e-04
9.799999999999999822e-01,4.188953340053558350e-01,2.328529655933380127e-01,6.339180469512939453e-02,8.497275412082672119e-04
9.899999999999999911e-01,4.182203710079193115e-01,2.323067188262939453e-01,6.387013196945190430e-02,8.665714412927627563e-04
1.000000000000000000e+00,4.175479710102081299e-01,2.317627966403961182e-01,6.434598565101623535e-02,8.835922926664352417e-04
1.010000000000000009e+00,4.168776571750640869e-01,2.312207818031311035e-01,6.481926143169403076e-02,9.007677435874938965e-04
1.020000000000000018e+00,4.162096381187438965e-01,2.306810021400451660e-01,6.528985500335693359e-02,9.181126952171325684e-04
1.030000000000000027e+00,4.155438542366027832e-01,2.301433086395263672e-01,6.575806438922882080e-02,9.355638176202774048e-04
1.040000000000000036e+00,4.148805141448974609e-01,2.296077907085418701e-01,6.622372567653656006e-02,9.532589465379714966e-04
1.050000000000000044e+00,4.142191410064697266e-01,2.290742099285125732e-01,6.668697297573089600e-02,9.710714221000671387e-04
1.060000000000000053e+00,4.135601222515106201e-01,2.285428345203399658e-01,6.714779138565063477e-02,9.891316294670104980e-04
1.070000000000000062e+00,4.129033684730529785e-01,2.280134558677673340e-01,6.760627031326293945e-02,1.007294282317161560e-03
1.080000000000000071e+00,4.122487008571624756e-01,2.274861335754394531e-01,6.806232035160064697e-02,1.025557518005371094e-03
1.090000000000000080e+00,4.115962386131286621e-01,2.269608378410339355e-01,6.851607561111450195e-02,1.044070348143577576e-03
1.100000000000000089e+00,4.109459817409515381e-01,2.264375388622283936e-01,6.896749138832092285e-02,1.062691211700439453e-03
1.110000000000000098e+00,4.102977812290191650e-01,2.259163260459899902e-01,6.941665709018707275e-02,1.081451773643493652e-03
1.120000000000000107e+00,4.096518456935882568e-01,2.253968417644500732e-01,6.986355781555175781e-02,1.100368797779083252e-03
1.130000000000000115e+00,4.090078771114349365e-01,2.248794734477996826e-01,7.030819356441497803e-02,1.119460910558700562e-03
1.140000000000000124e+00,4.083661139011383057e-01,2.243641018867492676e-01,7.075062394142150879e-02,1.138677820563316345e-03
1.150000000000000133e+00,4.077265262603759766e-01,2.238506376743316650e-01,7.119095325469970703e-02,1.158034428954124451e-03
1.159999999999999920e+00,4.070887863636016846e-01,2.233390808105468750e-01,7.162909209728240967e-02,1.177571713924407959e-03
1.169999999999999929e+00,4.064534008502960205e-01,2.228293716907501221e-01,7.206515967845916748e-02,1.197261735796928406e-03
1.179999999999999938e+00,4.058200120925903320e-01,2.223217189311981201e-01,7.249915599822998047e-02,1.217072829604148865e-03
1.189999999999999947e+00,4.051886796951293945e-01,2.218157947063446045e-01,7.293105125427246094e-02,1.237088814377784729e-03
1.199999999999999956e+00,4.045594930648803711e-01,2.213118076324462891e-01,7.336097955703735352e-02,1.257151365280151367e-03
1.209999999999999964e+00,4.039322733879089355e-01,2.208096981048583984e-01,7.378877699375152588e-02,1.277387142181396484e-03
1.219999999999999973e+00,4.033072590827941895e-01,2.203094959259033203e-01,7.421468198299407959e-02,1.297704875469207764e-03
1.229999999999999982e+00,4.026842415332794189e-01,2.198112308979034424e-01,7.463859021663665771e-02,1.318190246820449829e-03
1.239999999999999991e+00,4.020631909370422363e-01,2.193146646022796631e-01,7.506071031093597412e-02,1.338865607976913452e-03
1.250000000000000000e+00,4.014440178871154785e-01,2.188197374343872070e-01,7.548075914382934570e-02,1.359522342681884766e-03
1.260000000000000009e+00,4.008271098136901855e-01,2.183267772197723389e-01,7.589885592460632324e-02,1.380462199449539185e-03
1.270000000000000018e+00,4.002122879028320312e-01,2.178357243537902832e-01,7.631523907184600830e-02,1.401431858539581299e-03
1.280000000000000027e+00,3.995992243289947510e-01,2.173461914062500000e-01,7.672972977161407471e-02,1.422597095370292664e-03
1.290000000000000036e+00,3.989883065223693848e-01,2.168586850166320801e-01,7.714238762855529785e-02,1.443810760974884033e-03
1.300000000000000044e+00,3.983794748783111572e-01,2.163728773593902588e-01,7.755333185195922852e-02,1.465130597352981567e-03
1.310000000000000053e+00,3.977723717689514160e-01,2.158886790275573730e-01,7.796235382556915283e-02,1.486653462052345276e-03
1.320000000000000062e+00,3.971676528453826904e-01,2.154064178466796875e-01,7.836982607841491699e-02,1.508288085460662842e-03
1.330000000000000071e+00,3.965647220611572266e-01,2.149257957935333252e-01,7.877537608146667480e-02,1.529987901449203491e-03
1.340000000000000080e+00,3.959637582302093506e-01,2.144468426704406738e-01,7.917942106723785400e-02,1.551790162920951843e-03
1.350000000000000089e+00,3.953647613525390625e-01,2.139696180820465088e-01,7.958163321018218994e-02,1.573748886585235596e-03
1.360000000000000098e+00,3.947678804397583008e-01,2.134941518306732178e-01,7.998223602771759033e-02,1.595804467797279358e-03
1.370000000000000107e+00,3.941728770732879639e-01,2.130202949047088623e-01,8.038119971752166748e-02,1.617986708879470825e-03
1.380000000000000115e+00,3.935799896717071533e-01,2.125482559204101562e-01,8.077852427959442139e-02,1.640237867832183838e-03
1.390000000000000124e+00,3.929889202117919922e-01,2.120777666568756104e-01,8.117434382438659668e-02,1.662535592913627625e-03
1.400000000000000133e+00,3.923999071121215820e-01,2.116089761257171631e-01,8.156850934028625488e-02,1.685101538896560669e-03
1.409999999999999920e+00,3.918127715587615967e-01,2.111417055130004883e-01,8.196111023426055908e-02,1.707747578620910645e-03
1.419999999999999929e+00,3.912278413772583008e-01,2.106763124465942383e-01,8.235220611095428467e-02,1.730360090732574463e-03
1.429999999999999938e+00,3.906447589397430420e-01,2.102124392986297607e-01,8.274181187152862549e-02,1.753129065036773682e-03
1.439999999999999947e+00,3.900633752346038818e-01,2.097501456737518311e-01,8.312980830669403076e-02,1.775957643985748291e-03
1.449999999999999956e+00,3.894842863082885742e-01,2.092896103858947754e-01,8.351638913154602051e-02,1.798978075385093689e-03
1.459999999999999964e+00,3.889071047306060791e-01,2.088305652141571045e-01,8.390152454376220703e-02,1.822110265493392944e-03
1.469999999999999973e+00,3.883318603038787842e-01,2.083732187747955322e-01,8.428516983985900879e-02,1.845195889472961426e-03
1.479999999999999982e+00,3.877584636211395264e-01,2.079173326492309570e-01,8.466748893260955811e-02,1.868490129709243774e-03
1.489999999999999991e+00,3.871871531009674072e-01,2.074631154537200928e-01,8.504825830459594727e-02,1.891778782010078430e-03
1.500000000000000000e+00,3.866178393363952637e-01,2.070104777812957764e-01,8.542774617671966553e-02,1.915305852890014648e-03
1.510000000000000009e+00,3.860502541065216064e-01,2.065593898296356201e-01,8.580583333969116211e-02,1.938764005899429321e-03
1.520000000000000018e+00,3.854848444461822510e-01,2.061098515987396240e-01,8.618250489234924316e-02,1.962369307875633240e-03
1.530000000000000027e+00,3.849213421344757080e-01,2.056618332862854004e-01,8.655780553817749023e-02,1.986015588045120239e-03
1.540000000000000036e+00,3.843596577644348145e-01,2.052153944969177246e-01,8.693191409111022949e-02,2.009879797697067261e-03
1.550000000000000044e+00,3.837999403476715088e-01,2.047705352306365967e-01,8.730454742908477783e-02,2.033669501543045044e-03
1.560000000000000053e+00,3.832422494888305664e-01,2.043271362781524658e-01,8.767601847648620605e-02,2.057721838355064392e-03
1.570000000000000062e+00,3.826864659786224365e-01,2.038851380348205566e-01,8.804622292518615723e-02,2.081627026200294495e-03
1.580000000000000071e+00,3.821327090263366699e-01,2.034448385238647461e-01,8.841511607170104980e-02,2.105755731463432312e-03
1.590000000000000080e+00,3.815808892250061035e-01,2.030060887336730957e-01,8.878272771835327148e-02,2.129871398210525513e-03
1.600000000000000089e+00,3.810307681560516357e-01,2.025686800479888916e-01,8.914904296398162842e-02,2.154115587472915649e-03
1.610000000000000098e+00,3.804827630519866943e-01,2.021327614784240723e-01,8.951427042484283447e-02,2.178436145186424255e-03
1.620000000000000107e+00,3.799369633197784424e-01,2.016984224319458008e-01,8.987826108932495117e-02,2.202905714511871338e-03
1.630000000000000115e+00,3.793927431106567383e-01,2.012655138969421387e-01,9.024100005626678467e-02,2.227377146482467651e-03
1.640000000000000124e+00,3.788505196571350098e-01,2.008340656757354736e-01,9.060265123844146729e-02,2.251891419291496277e-03
1.650000000000000133e+00,3.783102631568908691e-01,2.004039883613586426e-01,9.096306562423706055e-02,2.276504412293434143e-03
1.660000000000000142e+00,3.777720332145690918e-01,1.999754607677459717e-01,9.132228791713714600e-02,2.301191911101341248e-03
1.669999999999999929e+00,3.772356212139129639e-01,1.995483934879302979e-01,9.168036282062530518e-02,2.325884997844696045e-03
1.679999999999999938e+00,3.767011761665344238e-01,1.991227269172668457e-01,9.203734993934631348e-02,2.350695431232452393e-03
1.689999999999999947e+00,3.761686086654663086e-01,1.986984908580780029e-01,9.239330887794494629e-02,2.375679090619087219e-03
1.699999999999999956e+00,3.756380081176757812e-01,1.982756853103637695e-01,9.274800121784210205e-02,2.400593832135200500e-03
1.709999999999999964e+00,3.751094043254852295e-01,1.978543102741241455e-01,9.310175478458404541e-02,2.425571903586387634e-03
1.719999999999999973e+00,3.745825886726379395e-01,1.974342763423919678e-01,9.345428645610809326e-02,2.450704574584960938e-03
1.729999999999999982e+00,3.740578293800354004e-01,1.970157921314239502e-01,9.380574524402618408e-02,2.475764602422714233e-03
1.739999999999999991e+00,3.735350370407104492e-01,1.965987086296081543e-01,9.415622055530548096e-02,2.501089125871658325e-03
1.750000000000000000e+00,3.730139732360839844e-01,1.961828172206878662e-01,9.450571238994598389e-02,2.526409924030303955e-03
1.760000000000000009e+00,3.724950551986694336e-01,1.957683563232421875e-01,9.485392272472381592e-02,2.551632001996040344e-03
1.770000000000000018e+00,3.719779253005981445e-01,1.953554153442382812e-01,9.520122408866882324e-02,2.577109262347221375e-03
1.780000000000000027e+00,3.714627325534820557e-01,1.949437558650970459e-01,9.554760158061981201e-02,2.602521330118179321e-03
1.790000000000000036e+00,3.709493875503540039e-01,1.945335268974304199e-01,9.589289128780364990e-02,2.627957612276077271e-03
1.800000000000000044e+00,3.704379498958587646e-01,1.941246092319488525e-01,9.623716771602630615e-02,2.653570845723152161e-03
1.810000000000000053e+00,3.699285984039306641e-01,1.937171220779418945e-01,9.658050537109375000e-02,2.679143100976943970e-03
1.820000000000000062e+00,3.694209456443786621e-01,1.933108270168304443e-01,9.692277014255523682e-02,2.704905346035957336e-03
1.830000000000000071e+00,3.689153194427490234e-01,1.929058730602264404e-01,9.726400673389434814e-02,2.730615437030792236e-03
1.840000000000000080e+00,3.684114813804626465e-01,1.925023198127746582e-01,9.760443866252899170e-02,2.756448462605476379e-03
1.850000000000000089e+00,3.679098486900329590e-01,1.921002268791198730e-01,9.794397652149200439e-02,2.782303839921951294e-03
1.860000000000000098e+00,3.674098849296569824e-01,1.916992962360382080e-01,9.828238189220428467e-02,2.808133140206336975e-03
1.870000000000000107e+00,3.669118881225585938e-01,1.912997663021087646e-01,9.861995279788970947e-02,2.834102138876914978e-03
1.880000000000000115e+00,3.664156794548034668e-01,1.909014284610748291e-01,9.895659983158111572e-02,2.860184758901596069e-03
1.890000000000000124e+00,3.659214377403259277e-01,1.905044913291931152e-01,9.929211437702178955e-02,2.886194735765457153e-03
1.900000000000000133e+00,3.654290735721588135e-01,1.901089549064636230e-01,9.962707757949829102e-02,2.912349998950958252e-03
1.910000000000000142e+00,3.649386763572692871e-01,1.897145211696624756e-01,9.996078908443450928e-02,2.938561141490936279e-03
1.919999999999999929e+00,3.644501268863677979e-01,1.893214583396911621e-01,1.002937406301498413e-01,2.964815124869346619e-03
1.929999999999999938e+00,3.639633357524871826e-01,1.889296323060989380e-01,1.006259918212890625e-01,2.991061657667160034e-03
1.939999999999999947e+00,3.634784221649169922e-01,1.885390728712081909e-01,1.009570211172103882e-01,3.017352893948554993e-03
1.949999999999999956e+00,3.629955947399139404e-01,1.881498396396636963e-01,1.012873649597167969e-01,3.043720498681068420e-03
1.959999999999999964e+00,3.625145554542541504e-01,1.877619624137878418e-01,1.016168296337127686e-01,3.070151433348655701e-03
1.969999999999999973e+00,3.620353341102600098e-01,1.873751580715179443e-01,1.019452959299087524e-01,3.096643835306167603e-03
1.979999999999999982e+00,3.615579307079315186e-01,1.869896650314331055e-01,1.022731214761734009e-01,3.123145550489425659e-03
1.989999999999999991e+00,3.610824942588806152e-01,1.866054534912109375e-01,1.025999039411544800e-01,3.149703145027160645e-03
2.000000000000000000e+00,3.606087565422058105e-01,1.862224936485290527e-01,1.029258519411087036e-01,3.176424652338027954e-03
2.010000000000000231e+00,3.601370453834533691e-01,1.858407706022262573e-01,1.032509952783584595e-01,3.203058615326881409e-03
2.020000000000000018e+00,3.596672415733337402e-01,1.854603439569473267e-01,1.035753786563873291e-01,3.229768946766853333e-03
2.030000000000000249e+00,3.591991662979125977e-01,1.850810050964355469e-01,1.038988232612609863e-01,3.256503492593765259e-03
2.040000000000000036e+00,3.587330281734466553e-01,1.847031116485595703e-01,1.042215526103973389e-01,3.283364698290824890e-03
2.049999999999999822e+00,3.582686483860015869e-01,1.843261420726776123e-01,1.045434027910232544e-01,3.310212865471839905e-03
2.060000000000000053e+00,3.578059077262878418e-01,1.839504539966583252e-01,1.048643440008163452e-01,3.337090834975242615e-03
2.069999999999999840e+00,3.573452532291412354e-01,1.835760772228240967e-01,1.051845997571945190e-01,3.364056348800659180e-03
2.080000000000000071e+00,3.568863570690155029e-01,1.832027584314346313e-01,1.055041104555130005e-01,3.391047939658164978e-03
2.089999999999999858e+00,3.564294278621673584e-01,1.828309893608093262e-01,1.058226376771926880e-01,3.418086096644401550e-03
2.100000000000000089e+00,3.559743165969848633e-01,1.824601143598556519e-01,1.061404198408126831e-01,3.445185720920562744e-03
2.109999999999999876e+00,3.555207550525665283e-01,1.820903420448303223e-01,1.064574867486953735e-01,3.472264856100082397e-03
2.120000000000000107e+00,3.550691902637481689e-01,1.817218661308288574e-01,1.067737489938735962e-01,3.499561920762062073e-03
2.129999999999999893e+00,3.546194434165954590e-01,1.813546121120452881e-01,1.070891618728637695e-01,3.526687622070312500e-03
2.140000000000000124e+00,3.541715145111083984e-01,1.809885203838348389e-01,1.074038147926330566e-01,3.553917631506919861e-03
2.149999999999999911e+00,3.537250757217407227e-01,1.806233674287796021e-01,1.077177077531814575e-01,3.581257537007331848e-03
2.160000000000000142e+00,3.532809019088745117e-01,1.802595555782318115e-01,1.080309301614761353e-01,3.608636558055877686e-03
2.169999999999999929e+00,3.528382480144500732e-01,1.798969954252243042e-01,1.083431988954544067e-01,3.636097535490989685e-03
2.180000000000000160e+00,3.523974120616912842e-01,1.795354783535003662e-01,1.086548268795013428e-01,3.663554787635803223e-03
2.189999999999999947e+00,3.519583642482757568e-01,1.791751980781555176e-01,1.089656800031661987e-01,3.690982237458229065e-03
2.200000000000000178e+00,3.515211343765258789e-01,1.788159161806106567e-01,1.092758327722549438e-01,3.718595951795578003e-03
2.209999999999999964e+00,3.510856330394744873e-01,1.784578263759613037e-01,1.095851659774780273e-01,3.746224567294120789e-03
2.220000000000000195e+00,3.506519794464111328e-01,1.781009435653686523e-01,1.098937690258026123e-01,3.773784264922142029e-03
2.229999999999999982e+00,3.502199351787567139e-01,1.777450740337371826e-01,1.102016270160675049e-01,3.801435232162475586e-03
2.240000000000000213e+00,3.497896790504455566e-01,1.773904561996459961e-01,1.105086803436279297e-01,3.829151391983032227e-03
2.250000000000000000e+00,3.493613004684448242e-01,1.770368516445159912e-01,1.108151376247406006e-01,3.856949508190155029e-03
2.260000000000000231e+00,3.489345908164978027e-01,1.766844391822814941e-01,1.111207008361816406e-01,3.884814679622650146e-03
2.270000000000000018e+00,3.485096096992492676e-01,1.763330399990081787e-01,1.114255934953689575e-01,3.912543877959251404e-03
2.280000000000000249e+00,3.480864465236663818e-01,1.759827882051467896e-01,1.117297261953353882e-01,3.940507769584655762e-03
2.290000000000000036e+00,3.476649224758148193e-01,1.756335943937301636e-01,1.120332330465316772e-01,3.968405537307262421e-03
2.300000000000000266e+00,3.472449481487274170e-01,1.752855181694030762e-01,1.123358756303787231e-01,3.996470011770725250e-03
2.310000000000000053e+00,3.468267619609832764e-01,1.749385595321655273e-01,1.126378625631332397e-01,4.024417139589786530e-03
