time,CA_130 PINN,CB,CC_130 PINN,CD_130 PINN
3.900000000000000133e-01,4.686693847179412842e-01,1.470582246780395508e+00,2.862935326993465424e-02,9.079566225409507751e-04
4.000000000000000222e-01,4.678647816181182861e-01,1.469833731651306152e+00,2.932862564921379089e-02,9.124875068664550781e-04
4.100000000000000311e-01,4.670622050762176514e-01,1.469087123870849609e+00,3.002574108541011810e-02,9.172800928354263306e-04
4.199999999999999845e-01,4.662612378597259521e-01,1.468342423439025879e+00,3.072050772607326508e-02,9.217280894517898560e-04
4.299999999999999933e-01,4.654622972011566162e-01,1.467599034309387207e+00,3.141315281391143799e-02,9.264852851629257202e-04
4.400000000000000022e-01,4.646651446819305420e-01,1.466857552528381348e+00,3.210352733731269836e-02,9.312797337770462036e-04
4.500000000000000111e-01,4.638700783252716064e-01,1.466117978096008301e+00,3.279182687401771545e-02,9.361216798424720764e-04
4.600000000000000200e-01,4.630767405033111572e-01,1.465379834175109863e+00,3.347789496183395386e-02,9.409701451659202576e-04
4.700000000000000289e-01,4.622856080532073975e-01,1.464643478393554688e+00,3.416188061237335205e-02,9.458614513278007507e-04
4.799999999999999822e-01,4.614963233470916748e-01,1.463908791542053223e+00,3.484357148408889771e-02,9.508598595857620239e-04
4.899999999999999911e-01,4.607091844081878662e-01,1.463176012039184570e+00,3.552326560020446777e-02,9.558452293276786804e-04
5.000000000000000000e-01,4.599241912364959717e-01,1.462445139884948730e+00,3.620074689388275146e-02,9.607933461666107178e-04
5.100000000000000089e-01,4.591411054134368896e-01,1.461715459823608398e+00,3.687610849738121033e-02,9.658830240368843079e-04
5.200000000000000178e-01,4.583604037761688232e-01,1.460988044738769531e+00,3.754940256476402283e-02,9.709848091006278992e-04
5.300000000000000266e-01,4.575817286968231201e-01,1.460262298583984375e+00,3.822053968906402588e-02,9.762030094861984253e-04
5.400000000000000355e-01,4.568050801753997803e-01,1.459538221359252930e+00,3.888960555195808411e-02,9.812489151954650879e-04
5.500000000000000444e-01,4.560308158397674561e-01,1.458815813064575195e+00,3.955667093396186829e-02,9.864717721939086914e-04
5.600000000000000533e-01,4.552587568759918213e-01,1.458095312118530273e+00,4.022148251533508301e-02,9.915092960000038147e-04
5.700000000000000622e-01,4.544889628887176514e-01,1.457376837730407715e+00,4.088433086872100830e-02,9.967861697077751160e-04
5.799999999999999600e-01,4.537213444709777832e-01,1.456659913063049316e+00,4.154514148831367493e-02,1.001817174255847931e-03
5.899999999999999689e-01,4.529561102390289307e-01,1.455944657325744629e+00,4.220397025346755981e-02,1.007094047963619232e-03
5.999999999999999778e-01,4.521930217742919922e-01,1.455231308937072754e+00,4.286080226302146912e-02,1.012298278510570526e-03
6.099999999999999867e-01,4.514324963092803955e-01,1.454519867897033691e+00,4.351557046175003052e-02,1.017539761960506439e-03
6.199999999999999956e-01,4.506741762161254883e-01,1.453809976577758789e+00,4.416833072900772095e-02,1.022599637508392334e-03
6.300000000000000044e-01,4.499181509017944336e-01,1.453101992607116699e+00,4.481909796595573425e-02,1.027786172926425934e-03
6.400000000000000133e-01,4.491646289825439453e-01,1.452395796775817871e+00,4.546805098652839661e-02,1.032894477248191833e-03
6.500000000000000222e-01,4.484131634235382080e-01,1.451691269874572754e+00,4.611499235033988953e-02,1.038041897118091583e-03
6.600000000000000311e-01,4.476643800735473633e-01,1.450989007949829102e+00,4.675999656319618225e-02,1.043105497956275940e-03
6.700000000000000400e-01,4.469180405139923096e-01,1.450288414955139160e+00,4.740305989980697632e-02,1.048168167471885681e-03
6.800000000000000488e-01,4.461739659309387207e-01,1.449589133262634277e+00,4.804434627294540405e-02,1.053360290825366974e-03
6.900000000000000577e-01,4.454323351383209229e-01,1.448891878128051758e+00,4.868371784687042236e-02,1.058490946888923645e-03
7.000000000000000666e-01,4.446929991245269775e-01,1.448196291923522949e+00,4.932113736867904663e-02,1.063380390405654907e-03
7.099999999999999645e-01,4.439561963081359863e-01,1.447502732276916504e+00,4.995679482817649841e-02,1.068417914211750031e-03
7.199999999999999734e-01,4.432219266891479492e-01,1.446811079978942871e+00,5.059059336781501770e-02,1.073317602276802063e-03
7.299999999999999822e-01,4.424899816513061523e-01,1.446120619773864746e+00,5.122263729572296143e-02,1.078174449503421783e-03
7.399999999999999911e-01,4.417605698108673096e-01,1.445432424545288086e+00,5.185282602906227112e-02,1.083188690245151520e-03
7.500000000000000000e-01,4.410334527492523193e-01,1.444746017456054688e+00,5.248133465647697449e-02,1.088141463696956635e-03
7.600000000000000089e-01,4.403089284896850586e-01,1.444061160087585449e+00,5.310807749629020691e-02,1.093070954084396362e-03
7.700000000000000178e-01,4.395867884159088135e-01,1.443378210067749023e+00,5.373311787843704224e-02,1.097824424505233765e-03
7.800000000000000266e-01,4.388670623302459717e-01,1.442696928977966309e+00,5.435632914304733276e-02,1.102485693991184235e-03
7.900000000000000355e-01,4.381499588489532471e-01,1.442017674446105957e+00,5.497784167528152466e-02,1.107254065573215485e-03
8.000000000000000444e-01,4.374351203441619873e-01,1.441339731216430664e+00,5.559781566262245178e-02,1.111955381929874420e-03
8.100000000000000533e-01,4.367227256298065186e-01,1.440663933753967285e+00,5.621604248881340027e-02,1.116541214287281036e-03
8.200000000000000622e-01,4.360128343105316162e-01,1.439989447593688965e+00,5.683267116546630859e-02,1.121119596064090729e-03
8.300000000000000711e-01,4.353054165840148926e-01,1.439317226409912109e+00,5.744757130742073059e-02,1.125562004745006561e-03
8.399999999999999689e-01,4.346003830432891846e-01,1.438646435737609863e+00,5.806104466319084167e-02,1.130155287683010101e-03
8.499999999999999778e-01,4.338978528976440430e-01,1.437977313995361328e+00,5.867279693484306335e-02,1.134493388235569000e-03
8.599999999999999867e-01,4.331976473331451416e-01,1.437309980392456055e+00,5.928311496973037720e-02,1.138947904109954834e-03
8.699999999999999956e-01,4.324998557567596436e-01,1.436644315719604492e+00,5.989196151494979858e-02,1.143198460340499878e-03
8.800000000000000044e-01,4.318046271800994873e-01,1.435980439186096191e+00,6.049903109669685364e-02,1.147461123764514923e-03
8.900000000000000133e-01,4.311116039752960205e-01,1.435318231582641602e+00,6.110474467277526855e-02,1.151602715253829956e-03
9.000000000000000222e-01,4.304211437702178955e-01,1.434657573699951172e+00,6.170900538563728333e-02,1.155776903033256531e-03
9.100000000000000311e-01,4.297329187393188477e-01,1.433998584747314453e+00,6.231179833412170410e-02,1.159890554845333099e-03
9.200000000000000400e-01,4.290470778942108154e-01,1.433341264724731445e+00,6.291332095861434937e-02,1.164042390882968903e-03
9.300000000000000488e-01,4.283637106418609619e-01,1.432685971260070801e+00,6.351310014724731445e-02,1.167867332696914673e-03
9.400000000000000577e-01,4.276826679706573486e-01,1.432031989097595215e+00,6.411168724298477173e-02,1.171885989606380463e-03
9.500000000000000666e-01,4.270039498805999756e-01,1.431380033493041992e+00,6.470878422260284424e-02,1.175694167613983154e-03
9.599999999999999645e-01,4.263275861740112305e-01,1.430729389190673828e+00,6.530457735061645508e-02,1.179485581815242767e-03
9.699999999999999734e-01,4.256536960601806641e-01,1.430080413818359375e+00,6.589917838573455811e-02,1.183380372822284698e-03
9.799999999999999822e-01,4.249818325042724609e-01,1.429433107376098633e+00,6.649235635995864868e-02,1.187023706734180450e-03
9.899999999999999911e-01,4.243124127388000488e-01,1.428787589073181152e+00,6.708420068025588989e-02,1.190657727420330048e-03
1.000000000000000000e+00,4.236452877521514893e-01,1.428143501281738281e+00,6.767479330301284790e-02,1.194319687783718109e-03
1.010000000000000009e+00,4.229804277420043945e-01,1.427501082420349121e+00,6.826426088809967041e-02,1.197884790599346161e-03
1.020000000000000018e+00,4.223177433013916016e-01,1.426860451698303223e+00,6.885239481925964355e-02,1.201394945383071899e-03
1.030000000000000027e+00,4.216573238372802734e-01,1.426220893859863281e+00,6.943925470113754272e-02,1.204763539135456085e-03
1.040000000000000036e+00,4.209991097450256348e-01,1.425583362579345703e+00,7.002495229244232178e-02,1.208068802952766418e-03
1.050000000000000044e+00,4.203431308269500732e-01,1.424947261810302734e+00,7.060955464839935303e-02,1.211386173963546753e-03
1.060000000000000053e+00,4.196893572807312012e-01,1.424312591552734375e+00,7.119300961494445801e-02,1.214797608554363251e-03
1.070000000000000062e+00,4.190377295017242432e-01,1.423679947853088379e+00,7.177526503801345825e-02,1.217814162373542786e-03
1.080000000000000071e+00,4.183883070945739746e-01,1.423048257827758789e+00,7.235641032457351685e-02,1.220999285578727722e-03
1.090000000000000080e+00,4.177410602569580078e-01,1.422418475151062012e+00,7.293647527694702148e-02,1.224213279783725739e-03
1.100000000000000089e+00,4.170957803726196289e-01,1.421790122985839844e+00,7.351551949977874756e-02,1.227242872118949890e-03
1.110000000000000098e+00,4.164527654647827148e-01,1.421163320541381836e+00,7.409355044364929199e-02,1.230197958648204803e-03
1.120000000000000107e+00,4.158118367195129395e-01,1.420538187026977539e+00,7.467043399810791016e-02,1.233215443789958954e-03
1.130000000000000115e+00,4.151728451251983643e-01,1.419914007186889648e+00,7.524646073579788208e-02,1.236197538673877716e-03
1.140000000000000124e+00,4.145360589027404785e-01,1.419291734695434570e+00,7.582131028175354004e-02,1.239074394106864929e-03
1.150000000000000133e+00,4.139010906219482422e-01,1.418670892715454102e+00,7.639542967081069946e-02,1.241961494088172913e-03
1.159999999999999920e+00,4.132683873176574707e-01,1.418051719665527344e+00,7.696828246116638184e-02,1.244653016328811646e-03
1.169999999999999929e+00,4.126373827457427979e-01,1.417433857917785645e+00,7.754043489694595337e-02,1.247340813279151917e-03
1.179999999999999938e+00,4.120084643363952637e-01,1.416817188262939453e+00,7.811160385608673096e-02,1.250026747584342957e-03
1.189999999999999947e+00,4.113816618919372559e-01,1.416202425956726074e+00,7.868180423974990845e-02,1.252697780728340149e-03
1.199999999999999956e+00,4.107565879821777344e-01,1.415588736534118652e+00,7.925131916999816895e-02,1.255358569324016571e-03
1.209999999999999964e+00,4.101336002349853516e-01,1.414976716041564941e+00,7.981980592012405396e-02,1.257924363017082214e-03
1.219999999999999973e+00,4.095123708248138428e-01,1.414365887641906738e+00,8.038757741451263428e-02,1.260594464838504791e-03
1.229999999999999982e+00,4.088931083679199219e-01,1.413756608963012695e+00,8.095431327819824219e-02,1.262991689145565033e-03
1.239999999999999991e+00,4.082757234573364258e-01,1.413148760795593262e+00,8.152042329311370850e-02,1.265456900000572205e-03
1.250000000000000000e+00,4.076600372791290283e-01,1.412542462348937988e+00,8.208569139242172241e-02,1.267933286726474762e-03
1.260000000000000009e+00,4.070462882518768311e-01,1.411937236785888672e+00,8.265029639005661011e-02,1.270319335162639618e-03
1.270000000000000018e+00,4.064342081546783447e-01,1.411333441734313965e+00,8.321394771337509155e-02,1.272745430469512939e-03
1.280000000000000027e+00,4.058239758014678955e-01,1.410731077194213867e+00,8.377710729837417603e-02,1.275156624615192413e-03
1.290000000000000036e+00,4.052154123783111572e-01,1.410130023956298828e+00,8.433937281370162964e-02,1.277478411793708801e-03
1.300000000000000044e+00,4.046087563037872314e-01,1.409530520439147949e+00,8.490094542503356934e-02,1.279953867197036743e-03
1.310000000000000053e+00,4.040034711360931396e-01,1.408932089805603027e+00,8.546194434165954590e-02,1.282061450183391571e-03
1.320000000000000062e+00,4.034001529216766357e-01,1.408334851264953613e+00,8.602218329906463623e-02,1.284414902329444885e-03
1.330000000000000071e+00,4.027985036373138428e-01,1.407739281654357910e+00,8.658179640769958496e-02,1.286772079765796661e-03
1.340000000000000080e+00,4.021982252597808838e-01,1.407144904136657715e+00,8.714093267917633057e-02,1.288965344429016113e-03
1.350000000000000089e+00,4.015998840332031250e-01,1.406551957130432129e+00,8.769918233156204224e-02,1.291159540414810181e-03
1.360000000000000098e+00,4.010030925273895264e-01,1.405960202217102051e+00,8.825680613517761230e-02,1.293482258915901184e-03
1.370000000000000107e+00,4.004077613353729248e-01,1.405369758605957031e+00,8.881406486034393311e-02,1.295723021030426025e-03
1.380000000000000115e+00,3.998141586780548096e-01,1.404780626296997070e+00,8.937065303325653076e-02,1.297942362725734711e-03
1.390000000000000124e+00,3.992218673229217529e-01,1.404192447662353516e+00,8.992663025856018066e-02,1.300103031098842621e-03
1.400000000000000133e+00,3.986311256885528564e-01,1.403606057167053223e+00,9.048211574554443359e-02,1.302288845181465149e-03
1.409999999999999920e+00,3.980419933795928955e-01,1.403020381927490234e+00,9.103699028491973877e-02,1.304475590586662292e-03
1.419999999999999929e+00,3.974542319774627686e-01,1.402436375617980957e+00,9.159141778945922852e-02,1.306693069636821747e-03
1.429999999999999938e+00,3.968680202960968018e-01,1.401853084564208984e+00,9.214539825916290283e-02,1.308865845203399658e-03
1.439999999999999947e+00,3.962832987308502197e-01,1.401271581649780273e+00,9.269879758358001709e-02,1.311205327510833740e-03
1.449999999999999956e+00,3.956998288631439209e-01,1.400690913200378418e+00,9.325166046619415283e-02,1.313218846917152405e-03
1.459999999999999964e+00,3.951178491115570068e-01,1.400111794471740723e+00,9.380424022674560547e-02,1.315424218773841858e-03
1.469999999999999973e+00,3.945372402667999268e-01,1.399533390998840332e+00,9.435624629259109497e-02,1.317794434726238251e-03
1.479999999999999982e+00,3.939579725265502930e-01,1.398956537246704102e+00,9.490783512592315674e-02,1.320085488259792328e-03
1.489999999999999991e+00,3.933800160884857178e-01,1.398380994796752930e+00,9.545903652906417847e-02,1.322368159890174866e-03
1.500000000000000000e+00,3.928032815456390381e-01,1.397806167602539062e+00,9.600973129272460938e-02,1.324450597167015076e-03
1.510000000000000009e+00,3.922280371189117432e-01,1.397232651710510254e+00,9.656010568141937256e-02,1.326790079474449158e-03
1.520000000000000018e+00,3.916539847850799561e-01,1.396660447120666504e+00,9.710995852947235107e-02,1.329134218394756317e-03
1.530000000000000027e+00,3.910811543464660645e-01,1.396089434623718262e+00,9.765965491533279419e-02,1.331608742475509644e-03
1.540000000000000036e+00,3.905096352100372314e-01,1.395519375801086426e+00,9.820878505706787109e-02,1.333870925009250641e-03
1.550000000000000044e+00,3.899392187595367432e-01,1.394950747489929199e+00,9.875755012035369873e-02,1.336192712187767029e-03
1.560000000000000053e+00,3.893699347972869873e-01,1.394382953643798828e+00,9.930607676506042480e-02,1.338511705398559570e-03
1.570000000000000062e+00,3.888019919395446777e-01,1.393816232681274414e+00,9.985430538654327393e-02,1.341039314866065979e-03
1.580000000000000071e+00,3.882352411746978760e-01,1.393250823020935059e+00,1.004020273685455322e-01,1.343529671430587769e-03
1.590000000000000080e+00,3.876695334911346436e-01,1.392686367034912109e+00,1.009495183825492859e-01,1.345995813608169556e-03
1.600000000000000089e+00,3.871049880981445312e-01,1.392123103141784668e+00,1.014966368675231934e-01,1.348393037915229797e-03
1.610000000000000098e+00,3.865415751934051514e-01,1.391560912132263184e+00,1.020435243844985962e-01,1.351035200059413910e-03
1.620000000000000107e+00,3.859790563583374023e-01,1.390999674797058105e+00,1.025901138782501221e-01,1.353723928332328796e-03
1.630000000000000115e+00,3.854177296161651611e-01,1.390439629554748535e+00,1.031364947557449341e-01,1.356253400444984436e-03
1.640000000000000124e+00,3.848574459552764893e-01,1.389880418777465820e+00,1.036823093891143799e-01,1.358904875814914703e-03
1.650000000000000133e+00,3.842981457710266113e-01,1.389322638511657715e+00,1.042281389236450195e-01,1.361521892249584198e-03
1.660000000000000142e+00,3.837398588657379150e-01,1.388765692710876465e+00,1.047736033797264099e-01,1.364270225167274475e-03
1.669999999999999929e+00,3.831828832626342773e-01,1.388210058212280273e+00,1.053188592195510864e-01,1.367290504276752472e-03
1.679999999999999938e+00,3.826263844966888428e-01,1.387655258178710938e+00,1.058637648820877075e-01,1.369899138808250427e-03
1.689999999999999947e+00,3.820711970329284668e-01,1.387101531028747559e+00,1.064085215330123901e-01,1.372884027659893036e-03
1.699999999999999956e+00,3.815167248249053955e-01,1.386548519134521484e+00,1.069529056549072266e-01,1.375725492835044861e-03
1.709999999999999964e+00,3.809634447097778320e-01,1.385997056961059570e+00,1.074972003698348999e-01,1.378842629492282867e-03
1.719999999999999973e+00,3.804109394550323486e-01,1.385446310043334961e+00,1.080412119626998901e-01,1.381837762892246246e-03
1.729999999999999982e+00,3.798591792583465576e-01,1.384896636009216309e+00,1.085851490497589111e-01,1.384932547807693481e-03
1.739999999999999991e+00,3.793083727359771729e-01,1.384347796440124512e+00,1.091287434101104736e-01,1.388038508594036102e-03
1.750000000000000000e+00,3.787586987018585205e-01,1.383800506591796875e+00,1.096720620989799500e-01,1.391166821122169495e-03
1.760000000000000009e+00,3.782096505165100098e-01,1.383253455162048340e+00,1.102153137326240540e-01,1.394439488649368286e-03
1.770000000000000018e+00,3.776614069938659668e-01,1.382707834243774414e+00,1.107583045959472656e-01,1.397743821144104004e-03
1.780000000000000027e+00,3.771140873432159424e-01,1.382163286209106445e+00,1.113010793924331665e-01,1.401035115122795105e-03
1.790000000000000036e+00,3.765675425529479980e-01,1.381619453430175781e+00,1.118437647819519043e-01,1.404570415616035461e-03
1.800000000000000044e+00,3.760217130184173584e-01,1.381076693534851074e+00,1.123861446976661682e-01,1.408023759722709656e-03
1.810000000000000053e+00,3.754767179489135742e-01,1.380534768104553223e+00,1.129284054040908813e-01,1.411661505699157715e-03
1.820000000000000062e+00,3.749324381351470947e-01,1.379993796348571777e+00,1.134706065058708191e-01,1.415225677192211151e-03
1.830000000000000071e+00,3.743891417980194092e-01,1.379454016685485840e+00,1.140124052762985229e-01,1.418961212038993835e-03
1.840000000000000080e+00,3.738463222980499268e-01,1.378914952278137207e+00,1.145541518926620483e-01,1.422663219273090363e-03
1.850000000000000089e+00,3.733042180538177490e-01,1.378376960754394531e+00,1.150957494974136353e-01,1.426530070602893829e-03
1.860000000000000098e+00,3.727628290653228760e-01,1.377839803695678711e+00,1.156372800469398499e-01,1.430454663932323456e-03
1.870000000000000107e+00,3.722223341464996338e-01,1.377303838729858398e+00,1.161785274744033813e-01,1.434340141713619232e-03
1.880000000000000115e+00,3.716822862625122070e-01,1.376768469810485840e+00,1.167195290327072144e-01,1.438296400010585785e-03
1.890000000000000124e+00,3.711430132389068604e-01,1.376234173774719238e+00,1.172604858875274658e-01,1.442527398467063904e-03
1.900000000000000133e+00,3.706044554710388184e-01,1.375700831413269043e+00,1.178012490272521973e-01,1.446670852601528168e-03
1.910000000000000142e+00,3.700664043426513672e-01,1.375168204307556152e+00,1.183419674634933472e-01,1.450845040380954742e-03
1.919999999999999929e+00,3.695291578769683838e-01,1.374636650085449219e+00,1.188825145363807678e-01,1.455348916351795197e-03
1.929999999999999938e+00,3.689924180507659912e-01,1.374105811119079590e+00,1.194228753447532654e-01,1.459765248000621796e-03
1.939999999999999947e+00,3.684562742710113525e-01,1.373576164245605469e+00,1.199629902839660645e-01,1.464151777327060699e-03
1.949999999999999956e+00,3.679207265377044678e-01,1.373047351837158203e+00,1.205029487609863281e-01,1.468630507588386536e-03
1.959999999999999964e+00,3.673857748508453369e-01,1.372519254684448242e+00,1.210428997874259949e-01,1.473239623010158539e-03
1.969999999999999973e+00,3.668514788150787354e-01,1.371992230415344238e+00,1.215825676918029785e-01,1.477925106883049011e-03
1.979999999999999982e+00,3.663178086280822754e-01,1.371466279029846191e+00,1.221221834421157837e-01,1.482635736465454102e-03
1.989999999999999991e+00,3.657845854759216309e-01,1.370940685272216797e+00,1.226616799831390381e-01,1.487686298787593842e-03
2.000000000000000000e+00,3.652518391609191895e-01,1.370416283607482910e+00,1.232009530067443848e-01,1.492524519562721252e-03
2.010000000000000231e+00,3.647198081016540527e-01,1.369892716407775879e+00,1.237399652600288391e-01,1.497480086982250214e-03
2.020000000000000018e+00,3.641881644725799561e-01,1.369369864463806152e+00,1.242790818214416504e-01,1.502672210335731506e-03
2.030000000000000249e+00,3.636570274829864502e-01,1.368848204612731934e+00,1.248180270195007324e-01,1.507863402366638184e-03
2.040000000000000036e+00,3.631265461444854736e-01,1.368327140808105469e+00,1.253566741943359375e-01,1.513209193944931030e-03
2.049999999999999822e+00,3.625963628292083740e-01,1.367806911468505859e+00,1.258952021598815918e-01,1.518401317298412323e-03
2.060000000000000053e+00,3.620668649673461914e-01,1.367287874221801758e+00,1.264335811138153076e-01,1.523890532553195953e-03
2.069999999999999840e+00,3.615378439426422119e-01,1.366769671440124512e+00,1.269717961549758911e-01,1.529422588646411896e-03
2.080000000000000071e+00,3.610090315341949463e-01,1.366251707077026367e+00,1.275099813938140869e-01,1.535013318061828613e-03
2.089999999999999858e+00,3.604809045791625977e-01,1.365735173225402832e+00,1.280479282140731812e-01,1.540687866508960724e-03
2.100000000000000089e+00,3.599532246589660645e-01,1.365219235420227051e+00,1.285856515169143677e-01,1.546503975987434387e-03
2.109999999999999876e+00,3.594260513782501221e-01,1.364704489707946777e+00,1.291231215000152588e-01,1.552207395434379578e-03
2.120000000000000107e+00,3.588992953300476074e-01,1.364190459251403809e+00,1.296606659889221191e-01,1.558298245072364807e-03
2.129999999999999893e+00,3.583728075027465820e-01,1.363676905632019043e+00,1.301979124546051025e-01,1.564207486808300018e-03
2.140000000000000124e+00,3.578468263149261475e-01,1.363164305686950684e+00,1.307351291179656982e-01,1.570257358253002167e-03
2.149999999999999911e+00,3.573213517665863037e-01,1.362652659416198730e+00,1.312718391418457031e-01,1.576456241309642792e-03
2.160000000000000142e+00,3.567963540554046631e-01,1.362142086029052734e+00,1.318086981773376465e-01,1.582786440849304199e-03
2.169999999999999929e+00,3.562716245651245117e-01,1.361631989479064941e+00,1.323454082012176514e-01,1.589142717421054840e-03
2.180000000000000160e+00,3.557474613189697266e-01,1.361123085021972656e+00,1.328816711902618408e-01,1.595484092831611633e-03
2.189999999999999947e+00,3.552233874797821045e-01,1.360614538192749023e+00,1.334179341793060303e-01,1.602170988917350769e-03
2.200000000000000178e+00,3.546999990940093994e-01,1.360106945037841797e+00,1.339540183544158936e-01,1.608758233487606049e-03
2.209999999999999964e+00,3.541768491268157959e-01,1.359600186347961426e+00,1.344898045063018799e-01,1.615382730960845947e-03
2.220000000000000195e+00,3.536541163921356201e-01,1.359094381332397461e+00,1.350253522396087646e-01,1.622175797820091248e-03
2.229999999999999982e+00,3.531317710876464844e-01,1.358589291572570801e+00,1.355608701705932617e-01,1.629059202969074249e-03
2.240000000000000213e+00,3.526098132133483887e-01,1.358085274696350098e+00,1.360960304737091064e-01,1.635923981666564941e-03
2.250000000000000000e+00,3.520882725715637207e-01,1.357581853866577148e+00,1.366310715675354004e-01,1.643079333007335663e-03
2.260000000000000231e+00,3.515667915344238281e-01,1.357079148292541504e+00,1.371659934520721436e-01,1.650135032832622528e-03
2.270000000000000018e+00,3.510459661483764648e-01,1.356577277183532715e+00,1.377004981040954590e-01,1.657271757721900940e-03
2.280000000000000249e+00,3.505254387855529785e-01,1.356076478958129883e+00,1.382349282503128052e-01,1.664741896092891693e-03
2.290000000000000036e+00,3.500052392482757568e-01,1.355576276779174805e+00,1.387690901756286621e-01,1.672089099884033203e-03
2.300000000000000266e+00,3.494851887226104736e-01,1.355076670646667480e+00,1.393029987812042236e-01,1.679481007158756256e-03
2.310000000000000053e+00,3.489658832550048828e-01,1.354578614234924316e+00,1.398366093635559082e-01,1.687043346464633942e-03
2.319999999999999840e+00,3.484465777873992920e-01,1.354080677032470703e+00,1.403701603412628174e-01,1.694670878350734711e-03
2.330000000000000071e+00,3.479277789592742920e-01,1.353583812713623047e+00,1.409032642841339111e-01,1.702418550848960876e-03
2.339999999999999858e+00,3.474091589450836182e-01,1.353087544441223145e+00,1.414362788200378418e-01,1.710082404315471649e-03
2.350000000000000089e+00,3.468909263610839844e-01,1.352592349052429199e+00,1.419690251350402832e-01,1.718054525554180145e-03
2.359999999999999876e+00,3.463731110095977783e-01,1.352097749710083008e+00,1.425015032291412354e-01,1.726027578115463257e-03
2.370000000000000107e+00,3.458552956581115723e-01,1.351603746414184570e+00,1.430337131023406982e-01,1.734086312353610992e-03
2.379999999999999893e+00,3.453382551670074463e-01,1.351111173629760742e+00,1.435655057430267334e-01,1.742149703204631805e-03
2.390000000000000124e+00,3.448211550712585449e-01,1.350618839263916016e+00,1.440972834825515747e-01,1.750429160892963409e-03
2.399999999999999911e+00,3.443046212196350098e-01,1.350127577781677246e+00,1.446285545825958252e-01,1.758642494678497314e-03
2.410000000000000142e+00,3.437882661819458008e-01,1.349636912345886230e+00,1.451595872640609741e-01,1.767010428011417389e-03
2.419999999999999929e+00,3.432722091674804688e-01,1.349147319793701172e+00,1.456903815269470215e-01,1.775413751602172852e-03
2.430000000000000160e+00,3.427564203739166260e-01,1.348658323287963867e+00,1.462208926677703857e-01,1.783972606062889099e-03
2.439999999999999947e+00,3.422409594058990479e-01,1.348170042037963867e+00,1.467511951923370361e-01,1.792635768651962280e-03
2.450000000000000178e+00,3.417258560657501221e-01,1.347682714462280273e+00,1.472809910774230957e-01,1.801378093659877777e-03
2.459999999999999964e+00,3.412110507488250732e-01,1.347196340560913086e+00,1.478106379508972168e-01,1.810012385249137878e-03
2.470000000000000195e+00,3.406963646411895752e-01,1.346710443496704102e+00,1.483398377895355225e-01,1.818819902837276459e-03
2.479999999999999982e+00,3.401820957660675049e-01,1.346225500106811523e+00,1.488687396049499512e-01,1.827722415328025818e-03
2.490000000000000213e+00,3.396683633327484131e-01,1.345741510391235352e+00,1.493973433971405029e-01,1.836898736655712128e-03
2.500000000000000000e+00,3.391545116901397705e-01,1.345258116722106934e+00,1.499256491661071777e-01,1.845811493694782257e-03
2.510000000000000231e+00,3.386411666870117188e-01,1.344775319099426270e+00,1.504534184932708740e-01,1.854948699474334717e-03
2.520000000000000018e+00,3.381281495094299316e-01,1.344293713569641113e+00,1.509810388088226318e-01,1.864338293671607971e-03
2.530000000000000249e+00,3.376154601573944092e-01,1.343812584877014160e+00,1.515080928802490234e-01,1.873575150966644287e-03
2.540000000000000036e+00,3.371027410030364990e-01,1.343332290649414062e+00,1.520350277423858643e-01,1.882899552583694458e-03
2.550000000000000266e+00,3.365907073020935059e-01,1.342853307723999023e+00,1.525613963603973389e-01,1.892370171844959259e-03
2.560000000000000053e+00,3.360786437988281250e-01,1.342374444007873535e+00,1.530874818563461304e-01,1.901695504784584045e-03
2.569999999999999840e+00,3.355669975280761719e-01,1.341896295547485352e+00,1.536133587360382080e-01,1.911409199237823486e-03
2.580000000000000071e+00,3.350556492805480957e-01,1.341419577598571777e+00,1.541385352611541748e-01,1.921012997627258301e-03
2.589999999999999858e+00,3.345445990562438965e-01,1.340943455696105957e+00,1.546635031700134277e-01,1.930730417370796204e-03
2.600000000000000089e+00,3.340338468551635742e-01,1.340468049049377441e+00,1.551880836486816406e-01,1.940600574016571045e-03
2.609999999999999876e+00,3.335232734680175781e-01,1.339993238449096680e+00,1.557122170925140381e-01,1.950477249920368195e-03
2.620000000000000107e+00,3.330131471157073975e-01,1.339519500732421875e+00,1.562358438968658447e-01,1.960457302629947662e-03
2.629999999999999893e+00,3.325030505657196045e-01,1.339046239852905273e+00,1.567590981721878052e-01,1.970213837921619415e-03
2.640000000000000124e+00,3.319933712482452393e-01,1.338573813438415527e+00,1.572820544242858887e-01,1.980362460017204285e-03
2.649999999999999911e+00,3.314842581748962402e-01,1.338102579116821289e+00,1.578044891357421875e-01,1.990649849176406860e-03
2.660000000000000142e+00,3.309751152992248535e-01,1.337631821632385254e+00,1.583264768123626709e-01,2.000727690756320953e-03
2.669999999999999929e+00,3.304663300514221191e-01,1.337162017822265625e+00,1.588478982448577881e-01,2.011103555560112000e-03
2.680000000000000160e+00,3.299579024314880371e-01,1.336692810058593750e+00,1.593690067529678345e-01,2.021358348429203033e-03
2.689999999999999947e+00,3.294496834278106689e-01,1.336224794387817383e+00,1.598896980285644531e-01,2.031827345490455627e-03
2.700000000000000178e+00,3.289417326450347900e-01,1.335757017135620117e+00,1.604097783565521240e-01,2.042137086391448975e-03
