tau,Phenol_65 PINN,cb,Phenyl Acetate_65 PINN,cd
4.799999999999999822e-01,1.554801017045974731e-01,3.460981547832489014e-01,5.899766460061073303e-03,8.698087185621261597e-03
4.899999999999999911e-01,1.552514284849166870e-01,3.459258079528808594e-01,5.999957211315631866e-03,8.875731378793716431e-03
5.000000000000000000e-01,1.550235599279403687e-01,3.457554280757904053e-01,6.099841557443141937e-03,9.052772074937820435e-03
5.100000000000000089e-01,1.547966301441192627e-01,3.455873429775238037e-01,6.199344526976346970e-03,9.229172021150588989e-03
5.200000000000000178e-01,1.545705646276473999e-01,3.454209864139556885e-01,6.298469379544258118e-03,9.404901415109634399e-03
5.300000000000000266e-01,1.543452441692352295e-01,3.452566564083099365e-01,6.397468969225883484e-03,9.579908102750778198e-03
5.400000000000000355e-01,1.541208922863006592e-01,3.450942933559417725e-01,6.496226880699396133e-03,9.754266589879989624e-03
5.500000000000000444e-01,1.538974642753601074e-01,3.449337482452392578e-01,6.594897247850894928e-03,9.927909821271896362e-03
5.600000000000000533e-01,1.536749005317687988e-01,3.447749316692352295e-01,6.693465169519186020e-03,1.010072603821754456e-02
5.700000000000000622e-01,1.534531563520431519e-01,3.446179628372192383e-01,6.792059633880853653e-03,1.027286425232887268e-02
5.799999999999999600e-01,1.532323807477951050e-01,3.444625735282897949e-01,6.890487391501665115e-03,1.044419780373573303e-02
5.899999999999999689e-01,1.530125439167022705e-01,3.443089127540588379e-01,6.989066489040851593e-03,1.061474159359931946e-02
5.999999999999999778e-01,1.527935117483139038e-01,3.441568017005920410e-01,7.087714038789272308e-03,1.078444346785545349e-02
6.099999999999999867e-01,1.525753140449523926e-01,3.440060615539550781e-01,7.186520844697952271e-03,1.095331832766532898e-02
6.199999999999999956e-01,1.523582041263580322e-01,3.438569009304046631e-01,7.285424508154392242e-03,1.112132892012596130e-02
6.300000000000000044e-01,1.521418839693069458e-01,3.437091112136840820e-01,7.384620606899261475e-03,1.128853484988212585e-02
6.400000000000000133e-01,1.519262939691543579e-01,3.435623645782470703e-01,7.484070956707000732e-03,1.145483180880546570e-02
6.500000000000000222e-01,1.517117470502853394e-01,3.434170782566070557e-01,7.583766244351863861e-03,1.162026450037956238e-02
6.600000000000000311e-01,1.514980047941207886e-01,3.432728350162506104e-01,7.683710660785436630e-03,1.178477331995964050e-02
6.700000000000000400e-01,1.512851417064666748e-01,3.431297242641448975e-01,7.784109562635421753e-03,1.194841042160987854e-02
6.800000000000000488e-01,1.510731726884841919e-01,3.429877460002899170e-01,7.884894497692584991e-03,1.211115345358848572e-02
6.900000000000000577e-01,1.508619934320449829e-01,3.428466320037841797e-01,7.986096665263175964e-03,1.227297261357307434e-02
7.000000000000000666e-01,1.506516933441162109e-01,3.427064418792724609e-01,8.087783120572566986e-03,1.243391260504722595e-02
7.099999999999999645e-01,1.504422873258590698e-01,3.425671756267547607e-01,8.189816027879714966e-03,1.259388402104377747e-02
7.199999999999999734e-01,1.502336114645004272e-01,3.424286842346191406e-01,8.292529731988906860e-03,1.275295391678810120e-02
7.299999999999999822e-01,1.500258147716522217e-01,3.422908484935760498e-01,8.395673707127571106e-03,1.291111484169960022e-02
7.399999999999999911e-01,1.498187333345413208e-01,3.421536684036254883e-01,8.499286137521266937e-03,1.306837424635887146e-02
7.500000000000000000e-01,1.496125012636184692e-01,3.420170545578002930e-01,8.603500202298164368e-03,1.322473958134651184e-02
7.600000000000000089e-01,1.494070142507553101e-01,3.418809771537780762e-01,8.708408102393150330e-03,1.338010653853416443e-02
7.700000000000000178e-01,1.492023766040802002e-01,3.417456448078155518e-01,8.813953027129173279e-03,1.353453472256660461e-02
7.800000000000000266e-01,1.489984840154647827e-01,3.416103124618530273e-01,8.919946849346160889e-03,1.368809863924980164e-02
7.900000000000000355e-01,1.487953364849090576e-01,3.414755761623382568e-01,9.026682004332542419e-03,1.384079083800315857e-02
8.000000000000000444e-01,1.485930085182189941e-01,3.413411974906921387e-01,9.134110063314437866e-03,1.399250701069831848e-02
8.100000000000000533e-01,1.483914107084274292e-01,3.412070572376251221e-01,9.242190048098564148e-03,1.414337381720542908e-02
8.200000000000000622e-01,1.481905728578567505e-01,3.410731852054595947e-01,9.351039305329322815e-03,1.429332420229911804e-02
8.300000000000000711e-01,1.479902714490890503e-01,3.409392237663269043e-01,9.460450150072574615e-03,1.444238796830177307e-02
8.399999999999999689e-01,1.477909237146377563e-01,3.408057987689971924e-01,9.570642374455928802e-03,1.459059491753578186e-02
8.499999999999999778e-01,1.475921869277954102e-01,3.406721949577331543e-01,9.681660681962966919e-03,1.473793014883995056e-02
8.599999999999999867e-01,1.473941653966903687e-01,3.405387699604034424e-01,9.793264791369438171e-03,1.488442346453666687e-02
8.699999999999999956e-01,1.471968442201614380e-01,3.404051959514617920e-01,9.905681014060974121e-03,1.502999290823936462e-02
8.800000000000000044e-01,1.470002532005310059e-01,3.402717113494873047e-01,1.001877617090940475e-02,1.517478004097938538e-02
8.900000000000000133e-01,1.468043029308319092e-01,3.401382267475128174e-01,1.013268623501062393e-02,1.531876251101493835e-02
9.000000000000000222e-01,1.466090828180313110e-01,3.400044143199920654e-01,1.024725846946239471e-02,1.546193286776542664e-02
9.100000000000000311e-01,1.464145779609680176e-01,3.398707509040832520e-01,1.036263629794120789e-02,1.560428366065025330e-02
9.200000000000000400e-01,1.462206095457077026e-01,3.397368192672729492e-01,1.047878526151180267e-02,1.574581488966941833e-02
9.300000000000000488e-01,1.460273563861846924e-01,3.396026492118835449e-01,1.059569511562585831e-02,1.588662341237068176e-02
9.400000000000000577e-01,1.458348333835601807e-01,3.394682705402374268e-01,1.071335468441247940e-02,1.602666452527046204e-02
9.500000000000000666e-01,1.456428468227386475e-01,3.393336534500122070e-01,1.083176396787166595e-02,1.616593077778816223e-02
9.599999999999999645e-01,1.454516202211380005e-01,3.391988575458526611e-01,1.095091365277767181e-02,1.630445942282676697e-02
9.699999999999999734e-01,1.452609449625015259e-01,3.390635848045349121e-01,1.107080187648534775e-02,1.644228026270866394e-02
9.799999999999999822e-01,1.450710296630859375e-01,3.389281928539276123e-01,1.119150407612323761e-02,1.657937839627265930e-02
9.899999999999999911e-01,1.448815762996673584e-01,3.387924134731292725e-01,1.131293550133705139e-02,1.671585068106651306e-02
1.000000000000000000e+00,1.446928232908248901e-01,3.386562168598175049e-01,1.143503747880458832e-02,1.685160771012306213e-02
1.010000000000000009e+00,1.445047557353973389e-01,3.385197818279266357e-01,1.155790407210588455e-02,1.698676124215126038e-02
1.020000000000000018e+00,1.443172693252563477e-01,3.383829891681671143e-01,1.168161351233720779e-02,1.712119206786155701e-02
1.030000000000000027e+00,1.441303640604019165e-01,3.382456600666046143e-01,1.180583052337169647e-02,1.725507155060768127e-02
1.040000000000000036e+00,1.439441591501235962e-01,3.381080329418182373e-01,1.193087734282016754e-02,1.738828793168067932e-02
1.050000000000000044e+00,1.437585800886154175e-01,3.379700183868408203e-01,1.205655559897422791e-02,1.752101257443428040e-02
1.060000000000000053e+00,1.435735523700714111e-01,3.378315269947052002e-01,1.218306086957454681e-02,1.765308156609535217e-02
1.070000000000000062e+00,1.433890759944915771e-01,3.376927077770233154e-01,1.231010444462299347e-02,1.778460666537284851e-02
1.080000000000000071e+00,1.432053148746490479e-01,3.375534415245056152e-01,1.243789494037628174e-02,1.791564002633094788e-02
1.090000000000000080e+00,1.430221945047378540e-01,3.374137282371520996e-01,1.256632804870605469e-02,1.804612204432487488e-02
1.100000000000000089e+00,1.428395956754684448e-01,3.372735679149627686e-01,1.269537955522537231e-02,1.817608997225761414e-02
1.110000000000000098e+00,1.426576524972915649e-01,3.371331989765167236e-01,1.282512396574020386e-02,1.830557361245155334e-02
1.120000000000000107e+00,1.424761861562728882e-01,3.369919955730438232e-01,1.295559853315353394e-02,1.843461021780967712e-02
1.130000000000000115e+00,1.422953158617019653e-01,3.368504047393798828e-01,1.308659277856349945e-02,1.856305822730064392e-02
1.140000000000000124e+00,1.421151757240295410e-01,3.367087244987487793e-01,1.321822218596935272e-02,1.869126781821250916e-02
1.150000000000000133e+00,1.419355124235153198e-01,3.365662992000579834e-01,1.335051283240318298e-02,1.881890371441841125e-02
1.159999999999999920e+00,1.417565792798995972e-01,3.364236652851104736e-01,1.348318345844745636e-02,1.894627884030342102e-02
1.169999999999999929e+00,1.415783464908599854e-01,3.362805843353271484e-01,1.361647807061672211e-02,1.907319948077201843e-02
1.179999999999999938e+00,1.414004266262054443e-01,3.361368179321289062e-01,1.375042460858821869e-02,1.919972524046897888e-02
1.189999999999999947e+00,1.412232667207717896e-01,3.359929323196411133e-01,1.388480700552463531e-02,1.932600513100624084e-02
1.199999999999999956e+00,1.410465836524963379e-01,3.358484804630279541e-01,1.401987299323081970e-02,1.945187523961067200e-02
1.209999999999999964e+00,1.408706009387969971e-01,3.357036411762237549e-01,1.415528543293476105e-02,1.957743987441062927e-02
1.219999999999999973e+00,1.406951248645782471e-01,3.355585038661956787e-01,1.429133675992488861e-02,1.970262452960014343e-02
1.229999999999999982e+00,1.405203193426132202e-01,3.354129791259765625e-01,1.442783884704113007e-02,1.982761546969413757e-02
1.239999999999999991e+00,1.403460353612899780e-01,3.352669477462768555e-01,1.456479914486408234e-02,1.995221152901649475e-02
1.250000000000000000e+00,1.401724219322204590e-01,3.351205885410308838e-01,1.470216736197471619e-02,2.007671073079109192e-02
1.260000000000000009e+00,1.399994194507598877e-01,3.349739313125610352e-01,1.484003663063049316e-02,2.020085230469703674e-02
1.270000000000000018e+00,1.398268789052963257e-01,3.348268568515777588e-01,1.497827470302581787e-02,2.032485231757164001e-02
1.280000000000000027e+00,1.396550238132476807e-01,3.346794843673706055e-01,1.511708833277225494e-02,2.044857665896415710e-02
1.290000000000000036e+00,1.394838094711303711e-01,3.345319926738739014e-01,1.525618135929107666e-02,2.057218179106712341e-02
1.300000000000000044e+00,1.393130272626876831e-01,3.343839645385742188e-01,1.539565436542034149e-02,2.069550380110740662e-02
1.310000000000000053e+00,1.391429007053375244e-01,3.342355787754058838e-01,1.553553156554698944e-02,2.081869170069694519e-02
1.320000000000000062e+00,1.389734745025634766e-01,3.340871036052703857e-01,1.567579805850982666e-02,2.094175294041633606e-02
1.330000000000000071e+00,1.388045251369476318e-01,3.339381814002990723e-01,1.581640727818012238e-02,2.106459811329841614e-02
1.340000000000000080e+00,1.386361718177795410e-01,3.337890803813934326e-01,1.595725119113922119e-02,2.118744328618049622e-02
1.350000000000000089e+00,1.384684145450592041e-01,3.336396813392639160e-01,1.609853096306324005e-02,2.131013199687004089e-02
1.360000000000000098e+00,1.383012831211090088e-01,3.334900736808776855e-01,1.624008268117904663e-02,2.143262699246406555e-02
1.370000000000000107e+00,1.381347477436065674e-01,3.333401978015899658e-01,1.638180762529373169e-02,2.155506983399391174e-02
1.380000000000000115e+00,1.379688829183578491e-01,3.331903815269470215e-01,1.652398705482482910e-02,2.167751267552375793e-02
1.390000000000000124e+00,1.378034353256225586e-01,3.330399990081787109e-01,1.666636951267719269e-02,2.179985120892524719e-02
1.400000000000000133e+00,1.376386284828186035e-01,3.328896164894104004e-01,1.680890098214149475e-02,2.192217484116554260e-02
1.409999999999999920e+00,1.374744474887847900e-01,3.327390253543853760e-01,1.695176772773265839e-02,2.204437181353569031e-02
1.419999999999999929e+00,1.373107135295867920e-01,3.325883448123931885e-01,1.709496416151523590e-02,2.216656878590583801e-02
1.429999999999999938e+00,1.371478587388992310e-01,3.324374556541442871e-01,1.723809540271759033e-02,2.228875830769538879e-02
1.439999999999999947e+00,1.369852423667907715e-01,3.322862684726715088e-01,1.738168485462665558e-02,2.241088077425956726e-02
1.449999999999999956e+00,1.368235200643539429e-01,3.321352303028106689e-01,1.752524264156818390e-02,2.253309264779090881e-02
1.459999999999999964e+00,1.366622895002365112e-01,3.319840729236602783e-01,1.766910776495933533e-02,2.265526726841926575e-02
1.469999999999999973e+00,1.365015506744384766e-01,3.318327069282531738e-01,1.781321875751018524e-02,2.277745679020881653e-02
1.479999999999999982e+00,1.363414674997329712e-01,3.316813707351684570e-01,1.795729063451290131e-02,2.289974316954612732e-02
1.489999999999999991e+00,1.361819356679916382e-01,3.315299749374389648e-01,1.810149662196636200e-02,2.302203699946403503e-02
1.500000000000000000e+00,1.360229700803756714e-01,3.313784599304199219e-01,1.824598945677280426e-02,2.314426377415657043e-02
1.510000000000000009e+00,1.358647048473358154e-01,3.312270045280456543e-01,1.839038170874118805e-02,2.326674386858940125e-02
1.520000000000000018e+00,1.357068270444869995e-01,3.310755193233489990e-01,1.853503286838531494e-02,2.338919416069984436e-02
1.530000000000000027e+00,1.355497688055038452e-01,3.309239447116851807e-01,1.867961511015892029e-02,2.351168915629386902e-02
1.540000000000000036e+00,1.353931277990341187e-01,3.307724297046661377e-01,1.882445253431797028e-02,2.363425120711326599e-02
1.550000000000000044e+00,1.352371424436569214e-01,3.306210637092590332e-01,1.896927319467067719e-02,2.375692501664161682e-02
1.560000000000000053e+00,1.350816488265991211e-01,3.304696083068847656e-01,1.911422796547412872e-02,2.387976273894309998e-02
1.570000000000000062e+00,1.349268108606338501e-01,3.303183019161224365e-01,1.925911381840705872e-02,2.400264516472816467e-02
1.580000000000000071e+00,1.347724348306655884e-01,3.301667869091033936e-01,1.940397359430789948e-02,2.412563189864158630e-02
1.590000000000000080e+00,1.346186399459838867e-01,3.300155997276306152e-01,1.954900845885276794e-02,2.424876764416694641e-02
1.600000000000000089e+00,1.344655901193618774e-01,3.298646211624145508e-01,1.969404518604278564e-02,2.437203750014305115e-02
1.610000000000000098e+00,1.343128681182861328e-01,3.297133445739746094e-01,1.983899250626564026e-02,2.449543401598930359e-02
1.620000000000000107e+00,1.341608762741088867e-01,3.295624554157257080e-01,1.998402364552021027e-02,2.461886033415794373e-02
1.630000000000000115e+00,1.340093612670898438e-01,3.294116556644439697e-01,2.012895606458187103e-02,2.474251016974449158e-02
1.640000000000000124e+00,1.338584572076797485e-01,3.292608857154846191e-01,2.027398720383644104e-02,2.486631646752357483e-02
1.650000000000000133e+00,1.337081193923950195e-01,3.291103243827819824e-01,2.041876688599586487e-02,2.499026432633399963e-02
1.660000000000000142e+00,1.335582584142684937e-01,3.289599716663360596e-01,2.056373655796051025e-02,2.511424198746681213e-02
1.669999999999999929e+00,1.334091126918792725e-01,3.288099765777587891e-01,2.070849947631359100e-02,2.523856237530708313e-02
1.679999999999999938e+00,1.332603842020034790e-01,3.286598026752471924e-01,2.085318975150585175e-02,2.536295726895332336e-02
1.689999999999999947e+00,1.331122517585754395e-01,3.285100162029266357e-01,2.099798060953617096e-02,2.548752352595329285e-02
1.699999999999999956e+00,1.329645961523056030e-01,3.283602893352508545e-01,2.114255353808403015e-02,2.561226859688758850e-02
1.709999999999999964e+00,1.328176259994506836e-01,3.282109200954437256e-01,2.128697559237480164e-02,2.573716267943382263e-02
1.719999999999999973e+00,1.326711177825927734e-01,3.280616998672485352e-01,2.143139205873012543e-02,2.586230263113975525e-02
1.729999999999999982e+00,1.325252354145050049e-01,3.279127776622772217e-01,2.157572656869888306e-02,2.598753944039344788e-02
1.739999999999999991e+00,1.323797106742858887e-01,3.277639448642730713e-01,2.171993628144264221e-02,2.611294761300086975e-02
1.750000000000000000e+00,1.322348117828369141e-01,3.276155292987823486e-01,2.186407707631587982e-02,2.623861655592918396e-02
1.760000000000000009e+00,1.320905536413192749e-01,3.274673223495483398e-01,2.200800552964210510e-02,2.636450156569480896e-02
1.770000000000000018e+00,1.319467127323150635e-01,3.273193538188934326e-01,2.215184643864631653e-02,2.649048343300819397e-02
1.780000000000000027e+00,1.318032741546630859e-01,3.271714746952056885e-01,2.229563705623149872e-02,2.661663666367530823e-02
1.790000000000000036e+00,1.316605955362319946e-01,3.270241618156433105e-01,2.243915200233459473e-02,2.674311771988868713e-02
1.800000000000000044e+00,1.315182894468307495e-01,3.268771171569824219e-01,2.258268930017948151e-02,2.686959877610206604e-02
1.810000000000000053e+00,1.313765943050384521e-01,3.267302215099334717e-01,2.272587269544601440e-02,2.699637040495872498e-02
1.820000000000000062e+00,1.312353760004043579e-01,3.265838325023651123e-01,2.286909148097038269e-02,2.712340280413627625e-02
1.830000000000000071e+00,1.310947090387344360e-01,3.264375925064086914e-01,2.301199734210968018e-02,2.725056931376457214e-02
1.840000000000000080e+00,1.309544295072555542e-01,3.262916803359985352e-01,2.315489389002323151e-02,2.737787738442420959e-02
1.850000000000000089e+00,1.308147460222244263e-01,3.261461257934570312e-01,2.329745143651962280e-02,2.750549092888832092e-02
1.860000000000000098e+00,1.306754648685455322e-01,3.260008394718170166e-01,2.343981899321079254e-02,2.763326093554496765e-02
1.870000000000000107e+00,1.305367648601531982e-01,3.258557915687561035e-01,2.358208037912845612e-02,2.776122465729713440e-02
1.880000000000000115e+00,1.303985714912414551e-01,3.257113993167877197e-01,2.372423000633716583e-02,2.788937464356422424e-02
1.890000000000000124e+00,1.302609741687774658e-01,3.255672454833984375e-01,2.386598102748394012e-02,2.801781520247459412e-02
1.900000000000000133e+00,1.301236152648925781e-01,3.254233598709106445e-01,2.400773391127586365e-02,2.814629301428794861e-02
1.910000000000000142e+00,1.299869120121002197e-01,3.252799510955810547e-01,2.414926327764987946e-02,2.827507629990577698e-02
1.919999999999999929e+00,1.298506259918212891e-01,3.251367211341857910e-01,2.429055236279964447e-02,2.840403094887733459e-02
1.929999999999999938e+00,1.297148764133453369e-01,3.249940574169158936e-01,2.443157136440277100e-02,2.853322401642799377e-02
1.939999999999999947e+00,1.295795291662216187e-01,3.248516917228698730e-01,2.457254379987716675e-02,2.866261824965476990e-02
1.949999999999999956e+00,1.294446438550949097e-01,3.247096836566925049e-01,2.471315488219261169e-02,2.879218384623527527e-02
1.959999999999999964e+00,1.293103247880935669e-01,3.245680034160614014e-01,2.485355921089649200e-02,2.892188355326652527e-02
1.969999999999999973e+00,1.291762739419937134e-01,3.244268596172332764e-01,2.499377727508544922e-02,2.905183658003807068e-02
1.979999999999999982e+00,1.290428936481475830e-01,3.242859542369842529e-01,2.513376250863075256e-02,2.918195351958274841e-02
1.989999999999999991e+00,1.289099007844924927e-01,3.241455256938934326e-01,2.527343481779098511e-02,2.931234613060951233e-02
2.000000000000000000e+00,1.287773698568344116e-01,3.240054845809936523e-01,2.541302330791950226e-02,2.944281324744224548e-02
2.010000000000000231e+00,1.286452263593673706e-01,3.238657712936401367e-01,2.555220946669578552e-02,2.957357093691825867e-02
2.020000000000000018e+00,1.285136193037033081e-01,3.237266242504119873e-01,2.569131366908550262e-02,2.970453724265098572e-02
2.030000000000000249e+00,1.283823847770690918e-01,3.235878646373748779e-01,2.583028934895992279e-02,2.983554080128669739e-02
2.040000000000000036e+00,1.282515376806259155e-01,3.234492838382720947e-01,2.596872299909591675e-02,2.996680513024330139e-02
2.049999999999999822e+00,1.281211972236633301e-01,3.233113586902618408e-01,2.610718272626399994e-02,3.009827807545661926e-02
2.060000000000000053e+00,1.279912889003753662e-01,3.231736421585083008e-01,2.624511346220970154e-02,3.022992983460426331e-02
2.069999999999999840e+00,1.278617978096008301e-01,3.230365514755249023e-01,2.638300321996212006e-02,3.036173060536384583e-02
2.080000000000000071e+00,1.277326643466949463e-01,3.228997290134429932e-01,2.652058377861976624e-02,3.049369528889656067e-02
2.089999999999999858e+00,1.276039630174636841e-01,3.227632939815521240e-01,2.665793523192405701e-02,3.062585368752479553e-02
2.100000000000000089e+00,1.274758428335189819e-01,3.226273655891418457e-01,2.679491229355335236e-02,3.075815364718437195e-02
2.109999999999999876e+00,1.273479312658309937e-01,3.224918544292449951e-01,2.693183720111846924e-02,3.089065477252006531e-02
2.120000000000000107e+00,1.272204667329788208e-01,3.223568201065063477e-01,2.706832997500896454e-02,3.102336451411247253e-02
2.129999999999999893e+00,1.270934343338012695e-01,3.222220540046691895e-01,2.720475755631923676e-02,3.115617111325263977e-02
2.140000000000000124e+00,1.269667595624923706e-01,3.220878839492797852e-01,2.734088525176048279e-02,3.128913417458534241e-02
2.149999999999999911e+00,1.268405467271804810e-01,3.219541013240814209e-01,2.747664414346218109e-02,3.142230585217475891e-02
2.160000000000000142e+00,1.267146766185760498e-01,3.218205571174621582e-01,2.761214040219783783e-02,3.155561164021492004e-02
2.169999999999999929e+00,1.265891343355178833e-01,3.216876387596130371e-01,2.774747647345066071e-02,3.168902918696403503e-02
2.180000000000000160e+00,1.264640241861343384e-01,3.215550482273101807e-01,2.788250893354415894e-02,3.182261809706687927e-02
2.189999999999999947e+00,1.263392567634582520e-01,3.214229345321655273e-01,2.801729924976825714e-02,3.195636346936225891e-02
2.200000000000000178e+00,1.262150257825851440e-01,3.212912976741790771e-01,2.815174497663974762e-02,3.209026530385017395e-02
2.209999999999999964e+00,1.260910183191299438e-01,3.211599886417388916e-01,2.828602492809295654e-02,3.222424164414405823e-02
2.220000000000000195e+00,1.259673535823822021e-01,3.210291266441345215e-01,2.842004224658012390e-02,3.235842660069465637e-02
2.229999999999999982e+00,1.258441656827926636e-01,3.208987414836883545e-01,2.855368331074714661e-02,3.249275311827659607e-02
2.240000000000000213e+00,1.257212758064270020e-01,3.207687437534332275e-01,2.868715859949588776e-02,3.262716904282569885e-02
2.250000000000000000e+00,1.255986243486404419e-01,3.206388950347900391e-01,2.882035449147224426e-02,3.276169672608375549e-02
2.260000000000000231e+00,1.254765391349792480e-01,3.205099403858184814e-01,2.895328775048255920e-02,3.289640322327613831e-02
2.270000000000000018e+00,1.253546476364135742e-01,3.203811049461364746e-01,2.908586710691452026e-02,3.303117677569389343e-02
2.280000000000000249e+00,1.252333074808120728e-01,3.202528357505798340e-01,2.921836264431476593e-02,3.316612914204597473e-02
2.290000000000000036e+00,1.251120120286941528e-01,3.201250135898590088e-01,2.935049869120121002e-02,3.330111131072044373e-02
2.300000000000000266e+00,1.249911785125732422e-01,3.199974894523620605e-01,2.948235347867012024e-02,3.343627974390983582e-02
2.310000000000000053e+00,1.248707026243209839e-01,3.198704421520233154e-01,2.961400523781776428e-02,3.357152268290519714e-02
